Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,log1p_ppt,log1p_q,log1p_pet,log1p_aet,dtr,water_stress_ratio,aet_pet_ratio,ppt_x_q,tmax_x_vpd,soil_x_ppt,runoff_ratio,srad_x_tmax
-25.49037,30.6986,24-01-2011,118.4,26.300001,1.16,144.7,122.5,6.1000000000000005,17.2,257.6009,0.0,26.84,15.66,1.7770001,0.89,2.1399999,4.816241156068032,1.9600947840472698,4.9815497,4.7824793,11.18,0.18175536,0.8182447,747.2500000000001,23.8876,2107.000093460083,0.04979591796084965,6914.008
-26.970278,27.211111,24-01-2011,91.8,82.1,1.3199999,173.90001,96.2,4.800000000000001,3.5,283.49615,0.0,28.859999,15.42,1.473,1.4,2.54,4.576770711466393,1.7578579175523739,5.1642146,4.5304465,13.439999,0.47211036,0.5278896,461.7600000000001,40.404,336.7,0.04989604937737995,8181.6987
-27.671111,27.236944,24-01-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74,4.55597994179732,1.7404661748405046,5.214392,4.5086594,14.43,0.5090213,0.49097866,442.74,44.514797,254.34000449180604,0.04989384235781484,8605.173
-27.356667,27.286389,24-01-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999,4.562262684976815,1.7404661748405046,5.2116694,4.5152454,13.91,0.50438595,0.49561402,445.56000000000006,42.968098,284.40000000000003,0.049578058548754654,8485.526
-27.01011111,26.69808333,25-01-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04,4.520701029361642,1.7047480922384253,5.2176495,4.472781,13.679999,0.5280654,0.4719346,409.05,42.763397,199.98000433444977,0.049504949950440594,8412.187
-26.98472222,26.63227778,25-01-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999,4.530446639792155,1.7227665977411037,5.206202,4.481872,13.669999,0.5181918,0.48180816,422.2800000000001,43.144497,229.50000000000003,0.05010893191602471,8367.707
-27.398611,26.614722,25-01-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,4.45318382899021,1.6486586255873816,5.2621717,4.405499,14.329999,0.57842624,0.42157373,356.58000000000004,47.005795,212.25,0.049469964081625864,8796.481
-33.818056,19.694722,25-01-2011,12.900001,188.90001,-2.37,201.8,12.3,0.6000000000000001,6.2000003,328.1963,0.0,28.73,14.099999,1.292,1.5,3.6,2.5877640352277083,0.47000362924573563,5.31222,2.6318889,14.63,0.9360753,0.06392468,7.380000000000002,43.095,76.26000351905823,0.04878048383898506,9429.079
-25.45963889,28.26430556,25-01-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37,4.660604892876192,1.824549292051046,5.108971,4.6151204,13.219999,0.39209726,0.60790277,544.44,40.894497,533.9699900150299,0.049665711082466944,7743.183
-33.897778,20.012778,25-01-2011,11.3,184.8,-1.8399999,196.1,11.0,0.5,4.9,321.6039,0.0,29.26,14.559999,1.325,1.55,3.11,2.4849066497880004,0.4054651081081644,5.2837114,2.5095992,14.700001,0.9423763,0.057623662,5.5,45.353,53.90000104904175,0.045454541322314426,9410.131
-25.81048333,27.90955222,26-01-2011,96.1,68.0,1.3299999,164.1,100.5,5.0,5.1,262.8021,0.0,28.97,16.56,1.626,1.3299999,2.45,4.620058798481842,1.791759469228055,5.106551,4.5757413,12.41,0.41438144,0.5856185,502.5,38.530098,512.5499904155731,0.04975124328605728,7613.3765
-34.065833,20.404167,26-01-2011,13.2,166.1,0.91999996,179.3,12.700000000000001,0.6000000000000001,6.2000003,313.99976,0.0,29.189999,15.91,1.4430001,1.5,2.1699998,2.617395832834079,0.47000362924573563,5.194622,2.6532419,13.279999,0.9263804,0.07361963,7.620000000000002,43.784996,78.74000363349916,0.04724409076818183,9165.652
-24.058889,31.237222,26-01-2011,60.100002,94.5,-1.09,154.6,63.300000000000004,3.2,1.4,258.09888,0.0,31.59,19.869999,2.1360002,1.36,1.4399999,4.163559631243574,1.4350845252893227,5.047289,4.112512,11.720001,0.6112548,0.38874516,202.56000000000003,42.962402,88.6199984908104,0.05055292179221293,8153.3438
-26.648056,27.089444,26-01-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61,4.552823705615882,1.7404661748405046,5.146913,4.506454,13.379999,0.4757168,0.5242832,441.33000000000004,38.037994,319.26000895500187,0.0500532476032668,7985.0073
-26.880278,26.965,26-01-2011,89.6,85.9,1.26,175.5,93.9,4.7,3.3,282.0022,0.0,29.15,15.61,1.4970001,1.42,2.6499999,4.552823705615882,1.7404661748405046,5.173321,4.506454,13.54,0.4894587,0.5105413,441.33000000000004,41.392998,309.8699955224991,0.0500532476032668,8220.364
-27.273889,28.49,26-01-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46,4.660604892876192,1.824549292051046,5.107762,4.6161103,13.589999,0.39074865,0.6092513,544.44,34.224,460.6800099849701,0.049665711082466944,7672.8687
-27.044444,27.005,26-01-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74,4.548599834499697,1.7404661748405046,5.191289,4.5020294,13.68,0.5008394,0.49916065,439.45,42.4125,308.54999554157257,0.05026737914152536,8333.418
-34.092222,21.295278,26-01-2011,16.9,156.2,2.04,173.1,16.6,0.8,5.4,307.29672,0.0,27.42,14.95,1.516,1.17,2.98,2.8678989020441064,0.5877866649021191,5.15963,2.8848007,12.47,0.90236855,0.097631425,13.280000000000001,32.081398,89.64000158309938,0.048192768181158537,8426.076
-27.02314,28.59389,27-01-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,4.59107126160859,1.7749523509116738,5.1004763,4.546481,13.599999,0.4279583,0.5720417,478.24000000000007,34.75,468.4800186157227,0.05020491751839224,7628.265
-26.73806,27.59194,27-01-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6,4.57779898919196,1.7578579175523739,5.1304903,4.5325994,12.959999,0.4527067,0.54729325,462.2400000000001,36.568996,394.8299908161164,0.0498442362425313,7763.9546
-28.760833,17.730278,30-01-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53,0.832909122935104,0.09531017980432487,5.554896,0.7884574,15.34,0.9953399,0.0046601943,0.13,105.989395,0.0,0.07692301775152481,11379.106
-26.861111,28.884722,31-01-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36,4.499809670330265,1.7047480922384253,5.0875964,4.4566703,13.420001,0.47080746,0.52919257,400.5,32.641697,462.80002546310425,0.05056179718469891,7548.6367
-26.73806,27.59194,31-01-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6,4.57779898919196,1.7578579175523739,5.1304903,4.5325994,12.959999,0.4527067,0.54729325,462.2400000000001,36.568996,394.8299908161164,0.0498442362425313,7763.9546
-25.127778,27.628889,01-02-2011,107.1,62.2,1.31,169.3,112.2,5.6000000000000005,6.1,259.30038,0.0,31.17,17.97,1.789,1.52,2.32,4.729156165769083,1.88706964903238,5.137562,4.683057,13.200001,0.36739516,0.63260484,628.32,47.3784,684.4199892997742,0.04991087299544677,8082.393
-24.69514,27.40906,01-02-2011,115.6,57.3,1.74,172.90001,121.0,6.0,7.0,259.79837,0.0,31.609999,18.789999,1.8190001,1.61,2.35,4.804021044733257,1.9459101490553132,5.1584806,4.7587495,12.82,0.3314054,0.66859454,726.0,50.892097,847.0,0.049586776449696064,8212.227
-27.363611,31.783333,01-02-2011,72.3,82.1,-1.42,154.40001,75.0,3.8000000000000003,10.6,263.30008,0.0,30.019999,18.93,2.072,1.16,1.86,4.330733340286331,1.5686159179138452,5.0460024,4.2945604,11.089998,0.5317357,0.46826425,285.0,34.823196,795.0000286102295,0.05066666599111112,7904.268
-27.802778,28.768333,01-02-2011,102.8,56.3,1.4499999,159.1,107.80000000000001,5.4,3.3,274.99878,0.0,26.91,13.11,1.386,1.15,2.4199998,4.689511334421843,1.8562979903656263,5.0757985,4.642466,13.8,0.35386547,0.6461345,582.1200000000001,30.946499,355.73999485969546,0.05009276391379625,7400.2173
-29.160278,26.573333,01-02-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998,4.446174454497633,1.6486586255873816,5.252797,4.3993754,15.879999,0.5770647,0.42293528,354.06000000000006,44.003998,202.32000803947452,0.04982206346593044,8618.432
-34.329722,18.990278,01-02-2011,27.2,131.0,-3.9499998,158.2,23.5,1.2000000000000002,17.9,319.59616,0.0,23.05,13.58,1.465,0.72999996,4.7599998,3.1986731175506815,0.7884573603642703,5.0701613,3.339322,9.469999,0.82806575,0.17193426,28.200000000000003,16.826498,420.6499910354614,0.05106382761430521,7366.6914
-25.20639,27.558,02-02-2011,108.0,62.0,1.43,170.0,112.9,5.6000000000000005,6.5,260.20148,0.0,31.109999,17.91,1.7850001,1.52,2.3799999,4.735320870453137,1.88706964903238,5.1416636,4.691348,13.199999,0.3647059,0.63529414,632.2400000000001,47.287197,733.85,0.04960141674400871,8094.8677
-23.281,30.54305556,03-02-2011,95.0,59.4,1.4499999,154.40001,99.5,5.0,6.2000003,254.50232,0.0,30.859999,19.76,2.0640001,1.3299999,1.63,4.61015772749913,1.791759469228055,5.0460024,4.564348,11.099998,0.38471502,0.6152849,497.5,41.043797,616.9000284671783,0.05025125577636929,7853.9414
-28.801278,31.955389,03-02-2011,87.6,62.600002,-0.83,150.2,89.60000000000001,4.5,11.0,247.00092,0.0,28.939999,19.64,2.262,0.89,3.6899998,4.506454213048934,1.7047480922384253,5.0186033,4.484132,9.299999,0.41677764,0.5832224,403.20000000000005,25.756598,985.6000000000001,0.05022321372518734,7148.206
-27.00222,28.76528,03-02-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999,4.5685062016165,1.7578579175523739,5.0912933,4.52396,13.5199995,0.43564355,0.56435645,457.9200000000001,33.7086,477.0,0.05031446488139975,7565.019
-27.02314,28.59389,03-02-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,4.59107126160859,1.7749523509116738,5.1004763,4.546481,13.599999,0.4279583,0.5720417,478.24000000000007,34.75,468.4800186157227,0.05020491751839224,7628.265
-27.3,28.586944,03-02-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46,4.6520537718869415,1.824549292051046,5.1023026,4.6061697,13.7,0.39351285,0.6064871,539.7600000000001,34.2612,435.96002969741824,0.05009633863105647,7628.5737
-30.679722,26.7125,03-02-2011,64.9,116.0,1.16,180.90001,68.10000000000001,3.4000000000000004,2.1000001,286.69748,0.0,28.599998,12.28,1.284,1.4,3.1999998,4.235554730773624,1.4816045409242156,5.2034574,4.1881385,16.32,0.6412382,0.35876173,231.54000000000005,40.039997,143.01000974178316,0.049926577827803555,8199.548
-28.460833,21.248889,03-02-2011,49.600002,195.1,4.5,244.7,52.300000000000004,2.6,0.0,339.6974,0.0,33.62,16.89,0.952,2.6299999,3.34,3.975936331171799,1.2809338454620642,5.5041113,3.9239516,16.73,0.79730284,0.20269719,135.98000000000002,88.42059,0.0,0.04971319216609575,11420.626
-28.460833,21.248889,04-02-2011,49.600002,195.1,4.5,244.7,52.300000000000004,2.6,0.0,339.6974,0.0,33.62,16.89,0.952,2.6299999,3.34,3.975936331171799,1.2809338454620642,5.5041113,3.9239516,16.73,0.79730284,0.20269719,135.98000000000002,88.42059,0.0,0.04971319216609575,11420.626
-29.140556,31.391944,07-02-2011,103.6,39.9,-2.6499999,143.5,108.7,5.4,4.8,243.30159,0.0,28.07,19.279999,2.21,0.82,3.49,4.697749367281185,1.8562979903656263,4.9732795,4.6501436,8.790001,0.27804878,0.7219512,586.98,23.017399,521.7600207328796,0.04967801242246539,6829.4756
-25.99136,27.84208,07-02-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46,4.600157644164547,1.7749523509116738,5.0882134,4.55598,12.419999,0.41527,0.58472997,482.65000000000003,34.7696,482.650009393692,0.04974619238836354,7427.7056
-24.058889,31.237222,07-02-2011,60.100002,94.5,-1.09,154.6,63.300000000000004,3.2,1.4,258.09888,0.0,31.59,19.869999,2.1360002,1.36,1.4399999,4.163559631243574,1.4350845252893227,5.047289,4.112512,11.720001,0.6112548,0.38874516,202.56000000000003,42.962402,88.6199984908104,0.05055292179221293,8153.3438
-26.73806,27.59194,07-02-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6,4.57779898919196,1.7578579175523739,5.1304903,4.5325994,12.959999,0.4527067,0.54729325,462.2400000000001,36.568996,394.8299908161164,0.0498442362425313,7763.9546
-30.86013889,29.07125,07-02-2011,97.700005,42.9,3.77,140.6,101.60000000000001,5.1000000000000005,7.0,238.59839,0.0,26.07,14.799999,1.598,0.94,2.76,4.630837932736669,1.8082887711792657,4.9530063,4.592085,11.27,0.30512092,0.6948791,518.1600000000001,24.5058,711.2,0.050196849899637304,6220.26
-27.356667,27.286389,07-02-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999,4.562262684976815,1.7404661748405046,5.2116694,4.5152454,13.91,0.50438595,0.49561402,445.56000000000006,42.968098,284.40000000000003,0.049578058548754654,8485.526
-28.058889,30.373611,07-02-2011,95.0,63.0,-2.27,158.0,99.60000000000001,5.0,4.2000003,267.197,0.0,28.029999,14.679999,1.593,1.15,2.46,4.611152257665639,1.791759469228055,5.0689044,4.564348,13.349999,0.39873418,0.60126585,498.00000000000006,32.234497,418.3200284957886,0.05020080270882728,7489.5312
-27.01011111,26.69808333,08-02-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04,4.520701029361642,1.7047480922384253,5.2176495,4.472781,13.679999,0.5280654,0.4719346,409.05,42.763397,199.98000433444977,0.049504949950440594,8412.187
-27.169444,29.233889,08-02-2011,86.0,71.3,-2.02,157.3,90.0,4.5,4.0,272.69855,0.0,26.93,13.59,1.4410001,1.12,2.3799999,4.51085950651685,1.7047480922384253,5.064492,4.465908,13.34,0.453274,0.546726,405.0,30.1616,360.0,0.04999999944444445,7343.772
-26.98472222,26.63227778,08-02-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999,4.530446639792155,1.7227665977411037,5.206202,4.481872,13.669999,0.5181918,0.48180816,422.2800000000001,43.144497,229.50000000000003,0.05010893191602471,8367.707
-27.398611,26.614722,08-02-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,4.45318382899021,1.6486586255873816,5.2621717,4.405499,14.329999,0.57842624,0.42157373,356.58000000000004,47.005795,212.25,0.049469964081625864,8796.481
-27.573056,24.746389,08-02-2011,71.5,136.90001,1.7199999,208.40001,75.2,3.8000000000000003,0.4,302.10342,0.0,31.66,15.66,1.401,1.8399999,3.4099998,4.333361462692601,1.5686159179138452,5.3442464,4.2835865,16.0,0.6569098,0.3430902,285.76000000000005,58.2544,30.08000044822693,0.05053191422165008,9564.595
-33.501667,21.624167,08-02-2011,12.400001,176.7,0.57,189.1,13.0,0.7000000000000001,0.1,320.49728,0.0,27.64,11.98,1.187,1.37,3.33,2.6390573296152584,0.5306282510621705,5.2475505,2.5952547,15.66,0.9344262,0.065573774,9.100000000000001,37.8668,1.3000000193715096,0.05384614970414234,8858.545
-32.502778,19.535833,08-02-2011,4.7000003,228.7,-1.88,233.40001,4.800000000000001,0.2,1.3000001,343.79987,0.0,30.92,13.57,1.029,2.0,3.85,1.7578579175523739,0.18232155679395465,5.4570293,1.7404662,17.35,0.97986287,0.020137103,0.9600000000000002,61.84,6.240000343322754,0.041666657986112916,10630.292
-25.45963889,28.26430556,08-02-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37,4.660604892876192,1.824549292051046,5.108971,4.6151204,13.219999,0.39209726,0.60790277,544.44,40.894497,533.9699900150299,0.049665711082466944,7743.183
-26.970278,27.211111,09-02-2011,91.8,82.1,1.3199999,173.90001,96.2,4.800000000000001,3.5,283.49615,0.0,28.859999,15.42,1.473,1.4,2.54,4.576770711466393,1.7578579175523739,5.1642146,4.5304465,13.439999,0.47211036,0.5278896,461.7600000000001,40.404,336.7,0.04989604937737995,8181.6987
-27.273889,28.49,09-02-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46,4.660604892876192,1.824549292051046,5.107762,4.6161103,13.589999,0.39074865,0.6092513,544.44,34.224,460.6800099849701,0.049665711082466944,7672.8687
-28.69485,28.23487,09-02-2011,98.6,62.100002,1.8399999,160.7,103.4,5.2,3.1000001,283.29855,0.0,25.769999,12.639999,1.291,1.11,2.49,4.648229675448539,1.824549292051046,5.085743,4.601162,13.129999,0.38643438,0.6135656,537.6800000000001,28.604698,320.54001479148866,0.05029013491015343,7300.6035
-28.883333,27.89,09-02-2011,101.0,63.2,2.09,164.2,105.80000000000001,5.300000000000001,3.3,284.00204,0.0,26.349998,12.929999,1.292,1.18,2.53,4.6709579265260945,1.8405496333974871,5.1071568,4.624973,13.419999,0.3848965,0.61510354,560.7400000000001,31.092997,349.1399949550629,0.05009451748492895,7483.4536
-27.02314,28.59389,10-02-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,4.59107126160859,1.7749523509116738,5.1004763,4.546481,13.599999,0.4279583,0.5720417,478.24000000000007,34.75,468.4800186157227,0.05020491751839224,7628.265
-30.679722,26.7125,10-02-2011,64.9,116.0,1.16,180.90001,68.10000000000001,3.4000000000000004,2.1000001,286.69748,0.0,28.599998,12.28,1.284,1.4,3.1999998,4.235554730773624,1.4816045409242156,5.2034574,4.1881385,16.32,0.6412382,0.35876173,231.54000000000005,40.039997,143.01000974178316,0.049926577827803555,8199.548
-30.534167,24.961944,10-02-2011,42.600002,162.40001,-1.48,205.0,44.900000000000006,2.2,0.0,317.99945,0.0,29.9,13.13,1.169,1.7099999,3.29,3.8264651170664994,1.1631508098056809,5.327876,3.7750573,16.77,0.79219514,0.20780489,98.78000000000002,51.128998,0.0,0.048997771737243394,9508.184
-34.031944,22.053333,10-02-2011,20.6,136.90001,2.11,157.5,20.200000000000003,1.0,7.0,301.09955,0.0,25.33,14.79,1.6140001,0.84999996,3.3899999,3.054001181677967,0.6931471805599453,5.0657544,3.0726933,10.54,0.8692064,0.13079365,20.200000000000003,21.530499,141.40000000000003,0.049504948044309494,7626.8516
-34.039722,22.133333,10-02-2011,21.6,134.40001,2.31,156.0,21.1,1.1,7.3,300.00082,0.0,25.16,15.12,1.6530001,0.82,3.6,3.095577608523707,0.7419373447293773,5.056246,3.11795,10.04,0.8615385,0.13846155,23.210000000000004,20.631199,154.03000402450562,0.05213269895105692,7548.0205
-32.595833,19.009444,10-02-2011,7.6,210.90001,-2.69,218.5,7.300000000000001,0.4,6.1,337.99792,0.0,30.83,13.759999,1.21,1.8199999,3.46,2.1162555148025524,0.33647223662121295,5.391352,2.1517622,17.07,0.9652174,0.034782607,2.9200000000000004,56.1106,44.52999930381775,0.05479451304184753,10420.476
-28.801278,31.955389,11-02-2011,87.6,62.600002,-0.83,150.2,89.60000000000001,4.5,11.0,247.00092,0.0,28.939999,19.64,2.262,0.89,3.6899998,4.506454213048934,1.7047480922384253,5.0186033,4.484132,9.299999,0.41677764,0.5832224,403.20000000000005,25.756598,985.6000000000001,0.05022321372518734,7148.206
-29.658056,25.973333,11-02-2011,67.700005,119.200005,1.41,186.90001,71.0,3.6,2.2,304.19812,0.0,28.289999,12.61,1.2210001,1.4399999,3.06,4.276666119016055,1.5260563034950494,5.23591,4.229749,15.679999,0.6377742,0.3622258,255.6,40.7376,156.20000338554382,0.05070422463796867,8605.765
-28.068333,31.55,11-02-2011,73.5,85.6,-2.86,159.1,77.30000000000001,3.9000000000000004,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,4.360547602996758,1.589235205116581,5.0757985,4.310799,10.66,0.5380264,0.46197358,301.4700000000001,39.850197,177.7899963140488,0.050452780718592743,7933.6045
-28.760833,17.730278,13-02-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53,0.832909122935104,0.09531017980432487,5.554896,0.7884574,15.34,0.9953399,0.0046601943,0.13,105.989395,0.0,0.07692301775152481,11379.106
-29.7775,29.470833,14-02-2011,138.3,0.0,3.1999998,138.3,148.1,7.4,8.900001,255.10306,0.0,24.17,11.82,1.4020001,0.81,2.47,5.004617221770693,2.128231705849268,4.93663,4.93663,12.35,0.0,1.0,1095.94,19.5777,1318.0900847434998,0.04996623869030224,6165.841
-29.987778,29.851667,14-02-2011,122.4,13.6,3.49,136.0,127.0,6.4,10.8,243.60196,0.0,25.42,13.759999,1.595,0.83,2.57,4.852030263919617,2.0014800002101243,4.919981,4.815431,11.660001,0.1,0.90000004,812.8000000000001,21.0986,1371.6000242233276,0.05039370039060079,6192.362
-29.744167,29.905833,14-02-2011,121.1,20.5,2.76,141.6,126.30000000000001,6.300000000000001,8.7,245.99704,0.0,26.31,14.46,1.608,0.94,2.48,4.846546505563361,1.9878743481543455,4.9600434,4.8048406,11.849999,0.144774,0.8552259,795.6900000000002,24.7314,1098.809975910187,0.049881234759451824,6472.182
-26.861111,28.884722,14-02-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36,4.499809670330265,1.7047480922384253,5.0875964,4.4566703,13.420001,0.47080746,0.52919257,400.5,32.641697,462.80002546310425,0.05056179718469891,7548.6367
-26.45,28.085833,14-02-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49,4.51085950651685,1.7047480922384253,5.096813,4.465908,12.94,0.47076923,0.5292308,405.0,34.4596,405.0,0.04999999944444445,7514.3696
-31.396,29.2651,14-02-2011,119.5,15.0,3.8799999,134.5,98.7,4.9,23.9,226.70207,0.0,25.96,17.63,1.9070001,0.78999996,3.6299999,4.602165676967792,1.7749523509116738,4.908972,4.79165,8.33,0.111524165,0.88847584,483.63000000000005,20.508398,2358.9299623489383,0.04964538956792919,5885.1855
