Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
-33.31388889,19.07472222,15-02-2011,15.1,190.8,-3.54,205.90001,13.8,0.7000000000000001,10.2,331.09726,0.0,29.13,14.309999,1.271,1.5799999,3.55
-27.495556,26.074722,15-02-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34
-25.436111,31.982222,16-02-2011,60.0,88.9,-1.35,148.90001,61.800000000000004,3.1,12.400001,249.00076,0.0,30.689999,18.58,2.15,1.14,1.77
-24.39619444,27.08983333,16-02-2011,92.6,76.6,1.86,169.2,96.5,4.800000000000001,8.400001,253.10321,0.0,31.679998,18.75,1.8280001,1.5999999,2.25
-25.67386,31.57527,16-02-2011,78.1,76.700005,-1.35,154.8,81.0,4.1000000000000005,11.400001,256.69977,0.0,30.3,19.39,2.079,1.22,1.8499999
-30.733889,29.828333,16-02-2011,120.0,12.400001,4.36,132.40001,114.80000000000001,5.7,33.100002,232.10086,0.0,25.43,15.65,1.7520001,0.77,3.08
-30.398056,30.601944,16-02-2011,127.0,7.7000003,3.33,134.7,125.4,6.300000000000001,49.0,230.29863,0.0,26.41,19.43,2.141,0.71999997,4.0699997
-27.273889,28.49,16-02-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46
-27.3,28.586944,16-02-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46
-27.044444,27.005,16-02-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74
-30.86013889,29.07125,16-02-2011,97.700005,42.9,3.77,140.6,101.60000000000001,5.1000000000000005,7.0,238.59839,0.0,26.07,14.799999,1.598,0.94,2.76
-30.77586667,29.03221667,16-02-2011,100.200005,41.3,3.8899999,141.5,104.30000000000001,5.2,6.6,239.90265,0.0,26.0,14.53,1.559,0.96,2.74
-33.13083,18.86278,16-02-2011,12.7,194.40001,-3.74,207.1,12.200000000000001,0.6000000000000001,7.5,328.49667,0.0,29.59,14.95,1.322,1.61,3.52
-24.925278,29.324444,17-02-2011,104.5,57.9,2.3899999,162.40001,109.5,5.5,4.0,254.69994,0.0,30.97,17.51,1.845,1.41,2.1399999
-27.00222,28.76528,17-02-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999
-27.02314,28.59389,17-02-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998
-22.43772222,31.07805556,18-02-2011,106.700005,65.3,0.62,172.0,112.30000000000001,5.6000000000000005,0.5,263.40283,0.0,33.94,20.96,2.1990001,1.7099999,1.8499999
-29.803611,30.516111,18-02-2011,116.5,17.7,2.84,134.2,120.7,6.0,11.3,237.60242,0.0,26.14,16.369999,1.863,0.77,2.86
-25.99136,27.84208,21-02-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46
-26.861111,28.884722,21-02-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36
-26.73806,27.59194,21-02-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6
-26.45,28.085833,21-02-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49
-27.01011111,26.69808333,22-02-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04
-27.169444,29.233889,22-02-2011,86.0,71.3,-2.02,157.3,90.0,4.5,4.0,272.69855,0.0,26.93,13.59,1.4410001,1.12,2.3799999
-26.98472222,26.63227778,22-02-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999
-27.398611,26.614722,22-02-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-29.160278,26.573333,22-02-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998
-33.818056,19.694722,22-02-2011,12.900001,188.90001,-2.37,201.8,12.3,0.6000000000000001,6.2000003,328.1963,0.0,28.73,14.099999,1.292,1.5,3.6
-25.81048333,27.90955222,23-02-2011,96.1,68.0,1.3299999,164.1,100.5,5.0,5.1,262.8021,0.0,28.97,16.56,1.626,1.3299999,2.45
-29.641944,30.6875,23-02-2011,107.1,32.600002,2.1399999,139.7,111.0,5.6000000000000005,10.400001,239.79988,0.0,27.15,18.08,1.9940001,0.84999996,2.95
-34.065833,20.404167,23-02-2011,13.2,166.1,0.91999996,179.3,12.700000000000001,0.6000000000000001,6.2000003,313.99976,0.0,29.189999,15.91,1.4430001,1.5,2.1699998
-33.980556,21.653333,23-02-2011,15.8,148.7,2.06,164.5,15.8,0.8,4.6,308.0002,0.0,26.83,14.37,1.5040001,1.09,2.44
-22.769722,30.886944,23-02-2011,114.9,44.9,0.98999995,159.8,120.60000000000001,6.0,5.5,262.6993,0.0,32.01,19.9,2.1200001,1.4399999,1.54
-27.00222,28.76528,23-02-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999
-27.02314,28.59389,23-02-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998
-27.38972222,26.46388889,23-02-2011,79.8,113.5,1.48,193.3,83.7,4.2,2.6000001,293.80368,0.0,30.07,15.54,1.4430001,1.5799999,3.27
-27.398611,26.614722,23-02-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-27.671111,27.236944,23-02-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74
-27.356667,27.286389,23-02-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999
-33.897778,20.012778,23-02-2011,11.3,184.8,-1.8399999,196.1,11.0,0.5,4.9,321.6039,0.0,29.26,14.559999,1.325,1.55,3.11
-23.763056,27.908611,24-02-2011,104.1,52.2,2.7,156.3,109.0,5.5,5.5,244.40033,0.0,30.519999,17.46,1.8040001,1.39,1.9399999
-23.23572222,27.717,24-02-2011,77.9,84.1,2.1599998,162.0,82.0,4.1000000000000005,0.5,243.60196,0.0,31.82,18.71,1.8920001,1.56,2.01
-28.44555556,32.325,24-02-2011,87.5,57.3,-1.41,144.8,85.4,4.3,17.2,248.80315,0.0,28.019999,19.92,2.2610002,0.81,3.3799999
-30.679722,26.7125,24-02-2011,64.9,116.0,1.16,180.90001,68.10000000000001,3.4000000000000004,2.1000001,286.69748,0.0,28.599998,12.28,1.284,1.4,3.1999998
-30.160091,27.40124,24-02-2011,80.700005,90.6,2.1399999,171.3,84.5,4.2,3.6000001,279.29886,0.0,27.289999,12.719999,1.2340001,1.3199999,2.86
-30.336111,27.359444,24-02-2011,79.3,92.6,2.25,171.90001,82.9,4.1000000000000005,3.8,278.99847,0.0,27.3,12.259999,1.2260001,1.31,2.97
-28.460833,21.248889,24-02-2011,49.600002,195.1,4.5,244.7,52.300000000000004,2.6,0.0,339.6974,0.0,33.62,16.89,0.952,2.6299999,3.34
-22.91028,29.61111,25-02-2011,107.0,44.9,1.99,151.90001,112.60000000000001,5.6000000000000005,1.2,247.79927,0.0,30.48,18.59,1.9150001,1.35,1.66
-28.760833,17.730278,27-02-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53
-24.183889,30.823889,01-03-2011,90.0,62.3,1.55,152.3,94.10000000000001,4.7,7.0,254.50232,0.0,30.939999,19.23,2.089,1.28,1.55
-27.398611,26.614722,01-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-27.671111,27.236944,01-03-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74
-29.160278,26.573333,01-03-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998
-27.495556,26.074722,01-03-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34
-23.658056,31.05,02-03-2011,62.2,94.200005,0.66999996,156.40001,65.4,3.3000000000000003,1.2,258.59686,0.0,31.859999,20.039999,2.1430001,1.41,1.4699999
-26.648056,27.089444,02-03-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61
-27.802778,28.768333,02-03-2011,102.8,56.3,1.4499999,159.1,107.80000000000001,5.4,3.3,274.99878,0.0,26.91,13.11,1.386,1.15,2.4199998
-24.679167,30.8025,03-03-2011,141.7,1.6,1.56,143.3,149.0,7.4,16.7,257.49814,0.0,25.99,15.07,1.6890001,0.85999995,2.21
-27.273889,28.49,03-03-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46
-27.3,28.586944,03-03-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46
-30.679722,26.7125,03-03-2011,64.9,116.0,1.16,180.90001,68.10000000000001,3.4000000000000004,2.1000001,286.69748,0.0,28.599998,12.28,1.284,1.4,3.1999998
-27.02314,28.59389,04-03-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998
-25.99136,27.84208,07-03-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46
-31.554722,29.245556,07-03-2011,115.3,8.400001,3.6299999,123.700005,106.2,5.300000000000001,36.100002,223.00275,0.0,24.68,16.57,1.8870001,0.62,3.81
-27.01011111,26.69808333,08-03-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04
-27.802778,28.768333,08-03-2011,102.8,56.3,1.4499999,159.1,107.80000000000001,5.4,3.3,274.99878,0.0,26.91,13.11,1.386,1.15,2.4199998
-26.98472222,26.63227778,08-03-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999
-27.398611,26.614722,08-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-27.671111,27.236944,08-03-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74
-29.160278,26.573333,08-03-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998
-31.396,29.2651,08-03-2011,119.5,15.0,3.8799999,134.5,98.7,4.9,23.9,226.70207,0.0,25.96,17.63,1.9070001,0.78999996,3.6299999
-25.45963889,28.26430556,08-03-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37
-25.81048333,27.90955222,09-03-2011,96.1,68.0,1.3299999,164.1,100.5,5.0,5.1,262.8021,0.0,28.97,16.56,1.626,1.3299999,2.45
-22.225556,29.990556,09-03-2011,74.8,89.3,1.51,164.1,78.7,3.9000000000000004,0.2,254.39957,0.0,32.969997,21.289999,2.0630002,1.73,1.63
-26.03611,30.99778,09-03-2011,137.7,17.9,0.69,155.6,142.70000000000002,7.1000000000000005,15.5,266.9994,0.0,28.119999,17.32,1.7930001,1.11,2.08
-28.404444,30.013056,09-03-2011,95.0,65.6,-2.3,160.6,99.7,5.0,3.4,262.20132,0.0,29.06,15.54,1.6120001,1.29,2.3799999
-29.380556,30.2775,09-03-2011,112.8,22.1,2.3799999,134.90001,117.4,5.9,9.0,246.70055,0.0,25.3,13.86,1.6400001,0.77,2.51
-26.648056,27.089444,09-03-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61
-26.970278,27.211111,09-03-2011,91.8,82.1,1.3199999,173.90001,96.2,4.800000000000001,3.5,283.49615,0.0,28.859999,15.42,1.473,1.4,2.54
-27.273889,28.49,09-03-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46
-27.3,28.586944,09-03-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46
-27.044444,27.005,09-03-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74
-28.69485,28.23487,09-03-2011,98.6,62.100002,1.8399999,160.7,103.4,5.2,3.1000001,283.29855,0.0,25.769999,12.639999,1.291,1.11,2.49
-28.883333,27.89,09-03-2011,101.0,63.2,2.09,164.2,105.80000000000001,5.300000000000001,3.3,284.00204,0.0,26.349998,12.929999,1.292,1.18,2.53
-30.568333,29.422778,09-03-2011,101.5,36.2,4.22,137.7,105.30000000000001,5.300000000000001,8.5,245.69667,0.0,24.699999,12.12,1.4660001,0.81,3.02
-30.570833,29.150556,09-03-2011,104.1,34.8,3.74,138.90001,108.5,5.4,6.5,248.20241,0.0,24.51,11.94,1.404,0.84,2.82
-34.329722,18.990278,09-03-2011,27.2,131.0,-3.9499998,158.2,23.5,1.2000000000000002,17.9,319.59616,0.0,23.05,13.58,1.465,0.72999996,4.7599998
-30.830556,26.921389,10-03-2011,65.8,110.1,1.42,175.90001,68.9,3.4000000000000004,2.7,283.70166,0.0,27.859999,11.849999,1.264,1.31,3.1799998
-25.49037,30.6986,10-03-2011,118.4,26.300001,1.16,144.7,122.5,6.1000000000000005,17.2,257.6009,0.0,26.84,15.66,1.7770001,0.89,2.1399999
-29.380556,30.2775,10-03-2011,112.8,22.1,2.3799999,134.90001,117.4,5.9,9.0,246.70055,0.0,25.3,13.86,1.6400001,0.77,2.51
-30.86013889,29.07125,10-03-2011,97.700005,42.9,3.77,140.6,101.60000000000001,5.1000000000000005,7.0,238.59839,0.0,26.07,14.799999,1.598,0.94,2.76
-30.77586667,29.03221667,10-03-2011,100.200005,41.3,3.8899999,141.5,104.30000000000001,5.2,6.6,239.90265,0.0,26.0,14.53,1.559,0.96,2.74
-29.658056,25.973333,11-03-2011,67.700005,119.200005,1.41,186.90001,71.0,3.6,2.2,304.19812,0.0,28.289999,12.61,1.2210001,1.4399999,3.06
-30.534167,24.961944,11-03-2011,42.600002,162.40001,-1.48,205.0,44.900000000000006,2.2,0.0,317.99945,0.0,29.9,13.13,1.169,1.7099999,3.29
-31.031389,28.883333,11-03-2011,98.0,40.9,3.1899998,138.90001,102.10000000000001,5.1000000000000005,7.0,235.49982,0.0,25.63,14.299999,1.5690001,0.9,2.99
-34.039722,22.133333,11-03-2011,21.6,134.40001,2.31,156.0,21.1,1.1,7.3,300.00082,0.0,25.16,15.12,1.6530001,0.82,3.6
-28.760833,17.730278,13-03-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53
-29.7775,29.470833,14-03-2011,138.3,0.0,3.1999998,138.3,148.1,7.4,8.900001,255.10306,0.0,24.17,11.82,1.4020001,0.81,2.47
-29.987778,29.851667,14-03-2011,122.4,13.6,3.49,136.0,127.0,6.4,10.8,243.60196,0.0,25.42,13.759999,1.595,0.83,2.57
-29.744167,29.905833,14-03-2011,121.1,20.5,2.76,141.6,126.30000000000001,6.300000000000001,8.7,245.99704,0.0,26.31,14.46,1.608,0.94,2.48
-26.861111,28.884722,14-03-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36
-26.73806,27.59194,14-03-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6
-26.45,28.085833,14-03-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49
-25.127778,27.628889,15-03-2011,107.1,62.2,1.31,169.3,112.2,5.6000000000000005,6.1,259.30038,0.0,31.17,17.97,1.789,1.52,2.32
-25.20639,27.558,15-03-2011,108.0,62.0,1.43,170.0,112.9,5.6000000000000005,6.5,260.20148,0.0,31.109999,17.91,1.7850001,1.52,2.3799999
-24.69514,27.40906,15-03-2011,115.6,57.3,1.74,172.90001,121.0,6.0,7.0,259.79837,0.0,31.609999,18.789999,1.8190001,1.61,2.35
-25.73411,27.21422,15-03-2011,108.9,55.100002,0.93,164.0,114.0,5.7,4.9,263.49768,0.0,28.75,15.25,1.5790001,1.27,2.59
-26.006389,29.253889,15-03-2011,92.3,59.7,0.62,152.0,96.5,4.800000000000001,5.5,260.20148,0.0,27.09,14.0199995,1.503,1.1,2.28
-28.747778,31.745833,15-03-2011,93.6,59.3,-2.1299999,152.90001,97.7,4.9,6.4,246.89816,0.0,29.599998,19.8,2.19,1.05,2.9399998
-30.733889,29.828333,15-03-2011,120.0,12.400001,4.36,132.40001,114.80000000000001,5.7,33.100002,232.10086,0.0,25.43,15.65,1.7520001,0.77,3.08
-27.398611,26.614722,15-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-27.495556,26.074722,15-03-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34
-24.282222,28.090278,16-03-2011,94.8,60.600002,2.36,155.40001,99.0,4.9,6.6,248.50278,0.0,29.25,16.48,1.72,1.26,2.18
-30.398056,30.601944,16-03-2011,127.0,7.7000003,3.33,134.7,125.4,6.300000000000001,49.0,230.29863,0.0,26.41,19.43,2.141,0.71999997,4.0699997
-30.27402,30.69602,16-03-2011,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14
-26.880278,26.965,16-03-2011,89.6,85.9,1.26,175.5,93.9,4.7,3.3,282.0022,0.0,29.15,15.61,1.4970001,1.42,2.6499999
-27.273889,28.49,16-03-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46
-34.031944,22.053333,16-03-2011,20.6,136.90001,2.11,157.5,20.200000000000003,1.0,7.0,301.09955,0.0,25.33,14.79,1.6140001,0.84999996,3.3899999
-23.763056,27.908611,17-03-2011,104.1,52.2,2.7,156.3,109.0,5.5,5.5,244.40033,0.0,30.519999,17.46,1.8040001,1.39,1.9399999
-27.00222,28.76528,17-03-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999
-27.02314,28.59389,17-03-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998
-24.925278,29.324444,18-03-2011,104.5,57.9,2.3899999,162.40001,109.5,5.5,4.0,254.69994,0.0,30.97,17.51,1.845,1.41,2.1399999
-29.803611,30.516111,18-03-2011,116.5,17.7,2.84,134.2,120.7,6.0,11.3,237.60242,0.0,26.14,16.369999,1.863,0.77,2.86
-26.970278,27.211111,21-03-2011,91.8,82.1,1.3199999,173.90001,96.2,4.800000000000001,3.5,283.49615,0.0,28.859999,15.42,1.473,1.4,2.54
-27.01011111,26.69808333,22-03-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04
-25.99136,27.84208,22-03-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46
-26.861111,28.884722,22-03-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36
-26.45,28.085833,22-03-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49
-27.398611,26.614722,22-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-33.501667,21.624167,22-03-2011,12.400001,176.7,0.57,189.1,13.0,0.7000000000000001,0.1,320.49728,0.0,27.64,11.98,1.187,1.37,3.33
-33.31388889,19.07472222,22-03-2011,15.1,190.8,-3.54,205.90001,13.8,0.7000000000000001,10.2,331.09726,0.0,29.13,14.309999,1.271,1.5799999,3.55
-28.338333,31.373611,22-03-2011,90.0,58.5,-3.12,148.5,94.60000000000001,4.7,2.9,257.30054,0.0,28.3,17.35,1.917,1.01,2.22
-29.641944,30.6875,23-03-2011,107.1,32.600002,2.1399999,139.7,111.0,5.6000000000000005,10.400001,239.79988,0.0,27.15,18.08,1.9940001,0.84999996,2.95
-28.735556,29.820556,23-03-2011,99.9,58.0,0.56,157.90001,104.9,5.2,3.2,257.19775,0.0,29.14,15.839999,1.6580001,1.27,2.34
-26.648056,27.089444,23-03-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61
-27.044444,27.005,23-03-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74
-29.160278,26.573333,23-03-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998
-33.13083,18.86278,23-03-2011,12.7,194.40001,-3.74,207.1,12.200000000000001,0.6000000000000001,7.5,328.49667,0.0,29.59,14.95,1.322,1.61,3.52
-25.45963889,28.26430556,23-03-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37
-25.81048333,27.90955222,24-03-2011,96.1,68.0,1.3299999,164.1,100.5,5.0,5.1,262.8021,0.0,28.97,16.56,1.626,1.3299999,2.45
-27.602222,29.942778,24-03-2011,94.1,71.700005,-2.3,165.8,98.7,4.9,4.1,271.79745,0.0,29.22,15.29,1.572,1.3399999,2.3799999
-27.3,28.586944,24-03-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46
-33.38056,19.30167,24-03-2011,14.400001,179.90001,-3.1299999,194.3,13.4,0.7000000000000001,8.2,334.79657,0.0,26.59,11.87,1.092,1.35,3.53
-27.00222,28.76528,25-03-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999
-27.02314,28.59389,25-03-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998
-30.160091,27.40124,25-03-2011,80.700005,90.6,2.1399999,171.3,84.5,4.2,3.6000001,279.29886,0.0,27.289999,12.719999,1.2340001,1.3199999,2.86
-30.336111,27.359444,25-03-2011,79.3,92.6,2.25,171.90001,82.9,4.1000000000000005,3.8,278.99847,0.0,27.3,12.259999,1.2260001,1.31,2.97
-28.760833,17.730278,27-03-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53
-22.43772222,31.07805556,28-03-2011,106.700005,65.3,0.62,172.0,112.30000000000001,5.6000000000000005,0.5,263.40283,0.0,33.94,20.96,2.1990001,1.7099999,1.8499999
-26.73806,27.59194,28-03-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6
-25.127778,27.628889,29-03-2011,107.1,62.2,1.31,169.3,112.2,5.6000000000000005,6.1,259.30038,0.0,31.17,17.97,1.789,1.52,2.32
-25.20639,27.558,29-03-2011,108.0,62.0,1.43,170.0,112.9,5.6000000000000005,6.5,260.20148,0.0,31.109999,17.91,1.7850001,1.52,2.3799999
-24.69514,27.40906,29-03-2011,115.6,57.3,1.74,172.90001,121.0,6.0,7.0,259.79837,0.0,31.609999,18.789999,1.8190001,1.61,2.35
-27.169444,29.233889,29-03-2011,86.0,71.3,-2.02,157.3,90.0,4.5,4.0,272.69855,0.0,26.93,13.59,1.4410001,1.12,2.3799999
-26.98472222,26.63227778,29-03-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999
-28.141944,26.417778,29-03-2011,79.5,113.4,1.73,192.90001,83.30000000000001,4.2,2.5,296.4991,0.0,29.789999,14.54,1.3440001,1.5899999,3.1899998
-28.116667,26.725278,29-03-2011,80.1,108.6,1.9,188.7,84.0,4.2,2.5,294.69687,0.0,29.539999,15.009999,1.363,1.5699999,2.99
-27.398611,26.614722,29-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-29.160278,26.573333,29-03-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998
-27.495556,26.074722,29-03-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34
-34.065833,20.404167,30-03-2011,13.2,166.1,0.91999996,179.3,12.700000000000001,0.6000000000000001,6.2000003,313.99976,0.0,29.189999,15.91,1.4430001,1.5,2.1699998
-27.363611,31.783333,30-03-2011,72.3,82.1,-1.42,154.40001,75.0,3.8000000000000003,10.6,263.30008,0.0,30.019999,18.93,2.072,1.16,1.86
-26.905,32.324722,30-03-2011,50.4,109.1,-1.56,159.5,52.2,2.6,9.5,259.60074,0.0,31.529999,19.46,2.203,1.26,2.11
-28.75,30.442778,30-03-2011,93.5,67.6,0.93,161.1,98.10000000000001,4.9,3.4,255.99628,0.0,30.07,17.529999,1.812,1.3299999,2.4199998
-29.161667,30.629722,30-03-2011,109.8,27.800001,2.23,137.6,114.30000000000001,5.7,8.3,248.80315,0.0,25.699999,14.74,1.7140001,0.78999996,2.6699998
-26.880278,26.965,30-03-2011,89.6,85.9,1.26,175.5,93.9,4.7,3.3,282.0022,0.0,29.15,15.61,1.4970001,1.42,2.6499999
-27.398611,26.614722,30-03-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998
-28.69485,28.23487,30-03-2011,98.6,62.100002,1.8399999,160.7,103.4,5.2,3.1000001,283.29855,0.0,25.769999,12.639999,1.291,1.11,2.49
