Latitude,Longitude,Sample Date,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-25.127778,27.628889,01-02-2011,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,1,1.89E-09
-24.69514,27.40906,01-02-2011,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,1,1.72E-10
-27.363611,31.783333,01-02-2011,14.54939859,0,0,0,0,2,0.011340397,162,upstream,ISLAND,1.15E-06,0.003922143,1.15E-12,0.003922142,1.15E-06,0.00029332,0.939784895,1.15E-06,0.003914471,3.656711534,1,1.73E-12
-27.802778,28.768333,01-02-2011,57.57338946,0,0,0,0,0,0,1560,downstream,RESERVOIR,3.00E-05,0.035913296,3.00E-11,0.035913296,3.00E-05,0.000834217,0.291899616,3.00E-05,0.035283449,6.561273936,1,4.49E-11
-29.160278,26.573333,01-02-2011,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.83E-07,0.003624692,5.83E-13,0.003624692,5.83E-07,0.000160773,0.557381246,5.83E-07,0.003618138,4.748197289,1,8.74E-13
-34.329722,18.990278,01-02-2011,9.758136833,0,0,1,6.27E-05,14,0.002350897,6,downstream,RESERVOIR,6.27E-05,0.129161045,6.27E-11,0.129161038,6.27E-05,0.000485564,0.047241637,6.27E-05,0.121474913,16.30956815,1,9.41E-11
-25.20639,27.558,02-02-2011,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,1,2.58E-12
-23.281,30.54305556,03-02-2011,14.31404078,0,0,0,0,2,0.000896356,483,downstream,RESERVOIR,0.000439079,0.275340766,4.39E-10,0.275340763,0.000439079,0.001594675,0.072779901,0.000438983,0.243213408,13.14011605,1,6.59E-10
-28.801278,31.955389,03-02-2011,4.417877767,1,0.000400257,3,0.001699453,5,0.003826416,10,in_dam,NATURAL,0.000400257,0.117783502,4.00E-10,0.117783499,0.000400257,0.003398241,0.36255971,0.000400177,0.111347706,5.887286376,1,6.00E-10
-27.00222,28.76528,03-02-2011,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,1,1.11E-10
-27.02314,28.59389,03-02-2011,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,1,1.46E-11
-27.3,28.586944,03-02-2011,35.62793408,0,0,0,0,0,0,1506,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,1,3.51E-13
-30.679722,26.7125,03-02-2011,19.57648072,0,0,0,0,1,7.21E-05,1300,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,1,1.08E-10
-28.460833,21.248889,03-02-2011,105.9304885,0,0,0,0,0,0,796,downstream,RESERVOIR,0.000350832,0.118203923,3.51E-10,0.118203914,0.000350832,0.002968022,0.315533235,0.00035077,0.11172375,6.310770358,1,5.26E-10
-28.460833,21.248889,04-02-2011,105.9304885,0,0,0,0,0,0,796,downstream,RESERVOIR,0.000350832,0.118203923,3.51E-10,0.118203914,0.000350832,0.002968022,0.315533235,0.00035077,0.11172375,6.310770358,1,5.26E-10
-29.140556,31.391944,07-02-2011,30.52498127,0,0,0,0,0,0,34,downstream,RESERVOIR,1.16E-05,0.022428684,1.16E-11,0.022428683,1.16E-05,0.000516995,0.289662623,1.16E-05,0.022180859,6.586560762,1,1.74E-11
-25.99136,27.84208,07-02-2011,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,1,2.33E-09
-24.058889,31.237222,07-02-2011,8.923793849,0,0,1,0.000191137,2,0.000294978,283,downstream,RESERVOIR,0.000191137,0.07317999,1.91E-10,0.073179992,0.000191137,0.002611878,0.448508134,0.000191119,0.070626196,5.293217873,1,2.87E-10
-26.73806,27.59194,07-02-2011,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,1,3.00E-12
-30.86013889,29.07125,07-02-2011,65.14777667,0,0,0,0,0,0,825,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,1,2.96E-11
-27.356667,27.286389,07-02-2011,27.78101965,0,0,0,0,0,0,1360,downstream,RESERVOIR,7.32E-05,0.047322422,7.32E-11,0.047322423,7.32E-05,0.001547584,0.410957767,7.32E-05,0.046236834,5.529760674,1,1.10E-10
-28.058889,30.373611,07-02-2011,45.76353617,0,0,0,0,0,0,1141,downstream,RESERVOIR,0.001871649,0.625846982,1.87E-09,0.62584698,0.001871649,0.002990586,0.060047919,0.0018699,0.486028898,14.46624955,1,2.81E-09
-27.01011111,26.69808333,08-02-2011,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,1,3.98E-10
-27.169444,29.233889,08-02-2011,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,1,4.91E-09
-26.98472222,26.63227778,08-02-2011,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,1,3.98E-10
-27.398611,26.614722,08-02-2011,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,1,4.23E-12
-27.573056,24.746389,08-02-2011,11.71025372,0,0,0,0,1,9.73E-05,1093,downstream,RESERVOIR,9.73E-05,0.075963773,9.73E-11,0.075963773,9.73E-05,0.001281074,0.211922742,9.73E-05,0.073216793,7.700450794,1,1.46E-10
-33.501667,21.624167,08-02-2011,7.722503648,0,0,1,3.93E-05,2,0.000644732,242,downstream,RESERVOIR,3.93E-05,0.067485943,3.93E-11,0.067485941,3.93E-05,0.000581658,0.108308846,3.93E-05,0.065306296,10.77142019,1,5.89E-11
-32.502778,19.535833,08-02-2011,37.60321017,0,0,0,0,0,0,384,upstream,RESERVOIR,0.000488693,0.137266636,4.89E-10,0.137266639,0.000488693,0.003560171,0.325923495,0.000488573,0.128627698,6.209363687,1,7.33E-10
-25.45963889,28.26430556,08-02-2011,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,1,5.47E-11
-26.970278,27.211111,09-02-2011,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,1,7.62E-11
-27.273889,28.49,09-02-2011,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,1,3.51E-13
-28.69485,28.23487,09-02-2011,46.70356329,0,0,0,0,0,0,1599,downstream,RESERVOIR,3.34E-05,0.045932263,3.34E-11,0.045932261,3.34E-05,0.000727408,0.199007773,3.34E-05,0.044908604,7.946390662,1,5.01E-11
-28.883333,27.89,09-02-2011,75.32058541,0,0,0,0,0,0,1552,downstream,RESERVOIR,0.000180277,0.129733369,1.80E-10,0.129733368,0.000180277,0.001389595,0.134600387,0.000180261,0.121981648,9.662328035,1,2.70E-10
-27.02314,28.59389,10-02-2011,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,1,1.46E-11
-30.679722,26.7125,10-02-2011,19.57648072,0,0,0,0,1,7.21E-05,1300,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,1,1.08E-10
-30.534167,24.961944,10-02-2011,25.07977035,0,0,0,0,0,0,1221,upstream,ISLAND,1.14E-06,0.004178325,1.14E-12,0.004178325,1.14E-06,0.000273217,0.821704607,1.14E-06,0.00416962,3.910633091,1,1.71E-12
-34.031944,22.053333,10-02-2011,8.486577994,0,0,2,0.000112084,3,0.00011739,39,upstream,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,1,4.77E-11
-34.039722,22.133333,10-02-2011,1.731587104,1,3.18E-05,1,3.18E-05,3,0.00011739,30,in_dam,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,1,4.77E-11
-32.595833,19.009444,10-02-2011,37.48308135,0,0,0,0,0,0,157,downstream,RESERVOIR,0.000163597,0.080404386,1.64E-10,0.08040438,0.000163597,0.002034681,0.317999591,0.000163584,0.077335397,6.28625004,1,2.45E-10
-28.801278,31.955389,11-02-2011,4.417877767,1,0.000400257,3,0.001699453,5,0.003826416,10,in_dam,NATURAL,0.000400257,0.117783502,4.00E-10,0.117783499,0.000400257,0.003398241,0.36255971,0.000400177,0.111347706,5.887286376,1,6.00E-10
-29.658056,25.973333,11-02-2011,2.711428022,1,7.48E-05,1,7.48E-05,2,0.000123883,1329,in_dam,RESERVOIR,7.48E-05,0.09177725,7.48E-11,0.091777251,7.48E-05,0.000814655,0.111544547,7.48E-05,0.087806874,10.61404099,1,1.12E-10
-28.068333,31.55,11-02-2011,59.78328347,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,1,4.90E-10
-28.760833,17.730278,13-02-2011,211.3064216,0,0,0,0,0,0,166,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,1,2.54E-11
-29.7775,29.470833,14-02-2011,53.05128681,0,0,0,0,0,0,1477,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,1,6.98E-12
-29.987778,29.851667,14-02-2011,39.64491332,0,0,0,0,0,0,993,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,1,6.02E-11
-29.744167,29.905833,14-02-2011,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,1,6.02E-11
-26.861111,28.884722,14-02-2011,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,1,7.91E-10
-26.45,28.085833,14-02-2011,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,1,1.28E-11
-31.396,29.2651,14-02-2011,32.40545467,0,0,0,0,0,0,126,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,1,2.96E-11
-25.20639,27.558,15-02-2011,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,1,2.58E-12
-24.69514,27.40906,15-02-2011,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,1,1.72E-10
-26.006389,29.253889,15-02-2011,9.216872298,0,0,1,4.64E-05,5,0.001194044,1511,downstream,RESERVOIR,4.64E-05,0.043564435,4.64E-11,0.043564436,4.64E-05,0.001065738,0.307417264,4.64E-05,0.042642195,6.39353145,1,6.96E-11
-27.802778,28.768333,15-02-2011,57.57338946,0,0,0,0,0,0,1560,downstream,RESERVOIR,3.00E-05,0.035913296,3.00E-11,0.035913296,3.00E-05,0.000834217,0.291899616,3.00E-05,0.035283449,6.561273936,1,4.49E-11
-27.398611,26.614722,15-02-2011,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,1,4.23E-12
-27.671111,27.236944,15-02-2011,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,1,3.33E-10
-29.160278,26.573333,15-02-2011,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.83E-07,0.003624692,5.83E-13,0.003624692,5.83E-07,0.000160773,0.557381246,5.83E-07,0.003618138,4.748197289,1,8.74E-13
-30.568333,29.422778,15-02-2011,36.93852844,0,0,0,0,0,0,1246,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,1,6.98E-12
-30.570833,29.150556,15-02-2011,51.36573885,0,0,0,0,0,0,1358,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,1,6.98E-12
-33.38056,19.30167,15-02-2011,3.29090024,1,3.93E-06,1,3.93E-06,2,0.001454178,443,in_dam,RESERVOIR,3.93E-06,0.012156098,3.93E-12,0.012156099,3.93E-06,0.000323223,0.334132029,3.93E-06,0.012082807,6.132617499,1,5.89E-12
-33.31388889,19.07472222,15-02-2011,6.498918065,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45E-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.181215507,5.216972797,1,2.18E-09
-27.495556,26.074722,15-02-2011,17.97240508,0,0,0,0,21,6.96E-05,1251,upstream,ISLAND,2.86E-06,0.008380772,2.86E-12,0.008380772,2.86E-06,0.000341165,0.511553,2.86E-06,0.008345848,4.956323144,1,4.29E-12
-25.436111,31.982222,16-02-2011,33.42714193,0,0,0,0,0,0,113,downstream,RESERVOIR,0.004577485,0.953064978,4.58E-09,0.953064975,0.004577485,0.00480291,0.06332742,0.00456704,0.669399921,14.0866925,1,6.87E-09
-24.39619444,27.08983333,16-02-2011,58.08964818,0,0,0,0,0,0,887,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,1,1.72E-10
-25.67386,31.57527,16-02-2011,6.406678553,0,0,1,7.46E-05,1,7.46E-05,276,downstream,RESERVOIR,7.46E-05,0.101229087,7.46E-11,0.101229088,7.46E-05,0.000736852,0.091471277,7.46E-05,0.096426909,11.72094318,1,1.12E-10
-30.733889,29.828333,16-02-2011,30.61500603,0,0,0,0,0,0,619,upstream,RESERVOIR,1.72E-05,0.030951457,1.72E-11,0.030951456,1.72E-05,0.000554831,0.225262706,1.72E-05,0.030482119,7.468962579,1,2.58E-11
-30.398056,30.601944,16-02-2011,9.82573805,0,0,1,7.01E-06,2,2.46E-05,71,downstream,RESERVOIR,7.01E-06,0.01708124,7.01E-12,0.017081241,7.01E-06,0.000410288,0.301841998,7.01E-06,0.016936997,6.452308125,1,1.05E-11
-27.273889,28.49,16-02-2011,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,1,3.51E-13
-27.3,28.586944,16-02-2011,35.62793408,0,0,0,0,0,0,1506,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,1,3.51E-13
-27.044444,27.005,16-02-2011,41.93366611,0,0,0,0,0,0,1313,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,1,7.62E-11
-30.86013889,29.07125,16-02-2011,65.14777667,0,0,0,0,0,0,825,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,1,2.96E-11
-30.77586667,29.03221667,16-02-2011,73.73442697,0,0,0,0,0,0,897,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,1,2.96E-11
-33.13083,18.86278,16-02-2011,13.13162968,0,0,0,0,1,2.64E-05,39,upstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,1,3.96E-11
-24.925278,29.324444,17-02-2011,15.97622721,0,0,0,0,2,0.001060335,837,upstream,RESERVOIR,0.001039371,0.401318789,1.04E-09,0.401318804,0.001039372,0.00258989,0.081096415,0.001038832,0.337413796,12.44812964,1,1.56E-09
-27.00222,28.76528,17-02-2011,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,1,1.11E-10
-27.02314,28.59389,17-02-2011,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,1,1.46E-11
-22.43772222,31.07805556,18-02-2011,72.91481121,0,0,0,0,0,0,254,downstream,RESERVOIR,0.000158509,0.165149614,1.59E-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.152849509,13.11746613,1,2.38E-10
-29.803611,30.516111,18-02-2011,20.0185311,0,0,0,0,3,0.000102059,605,upstream,ISLAND,5.35E-07,0.004745829,5.35E-13,0.004745829,5.35E-07,0.000112825,0.29874797,5.35E-07,0.004734603,6.485634203,1,8.03E-13
-25.99136,27.84208,21-02-2011,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,1,2.33E-09
-26.861111,28.884722,21-02-2011,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,1,7.91E-10
-26.73806,27.59194,21-02-2011,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,1,3.00E-12
-26.45,28.085833,21-02-2011,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,1,1.28E-11
-27.01011111,26.69808333,22-02-2011,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,1,3.98E-10
-27.169444,29.233889,22-02-2011,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,1,4.91E-09
-26.98472222,26.63227778,22-02-2011,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,1,3.98E-10
-27.398611,26.614722,22-02-2011,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,1,4.23E-12
-29.160278,26.573333,22-02-2011,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.83E-07,0.003624692,5.83E-13,0.003624692,5.83E-07,0.000160773,0.557381246,5.83E-07,0.003618138,4.748197289,1,8.74E-13
-33.818056,19.694722,22-02-2011,16.43094151,0,0,0,0,3,0.000966271,173,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,1,1.49E-11
-25.81048333,27.90955222,23-02-2011,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,1,2.33E-09
-29.641944,30.6875,23-02-2011,6.876387364,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35E-10,0.089815365,0.000135,0.001503086,0.210301835,0.000134991,0.086008292,7.730069533,1,2.03E-10
-34.065833,20.404167,23-02-2011,13.98645665,0,0,0,0,2,0.000198879,63,downstream,RESERVOIR,0.0001249,0.110822752,1.25E-10,0.110822752,0.0001249,0.001127027,0.127795367,0.000124892,0.105100959,9.916247946,1,1.87E-10
-33.980556,21.653333,23-02-2011,34.25920758,0,0,0,0,0,0,47,downstream,RESERVOIR,8.03E-05,0.062513091,8.03E-11,0.06251309,8.03E-05,0.001283836,0.25807642,8.03E-05,0.060636942,6.977996857,1,1.20E-10
-22.769722,30.886944,23-02-2011,52.02360524,0,0,0,0,0,0,431,downstream,RESERVOIR,0.000158509,0.165149614,1.59E-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.152849509,13.11746613,1,2.38E-10
-27.00222,28.76528,23-02-2011,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,1,1.11E-10
-27.02314,28.59389,23-02-2011,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,1,1.46E-11
-27.38972222,26.46388889,23-02-2011,53.66470512,0,0,0,0,0,0,1251,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,1,4.23E-12
-27.398611,26.614722,23-02-2011,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,1,4.23E-12
-27.671111,27.236944,23-02-2011,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,1,3.33E-10
-27.356667,27.286389,23-02-2011,27.78101965,0,0,0,0,0,0,1360,downstream,RESERVOIR,7.32E-05,0.047322422,7.32E-11,0.047322423,7.32E-05,0.001547584,0.410957767,7.32E-05,0.046236834,5.529760674,1,1.10E-10
-33.897778,20.012778,23-02-2011,20.87702094,0,0,0,0,1,9.92E-06,137,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,1,1.49E-11
-23.763056,27.908611,24-02-2011,28.99719238,0,0,0,0,0,0,868,downstream,RESERVOIR,0.000733605,0.396672219,7.34E-10,0.396672219,0.000733605,0.001849399,0.058588001,0.000733336,0.334092421,14.64537824,1,1.10E-09
-23.23572222,27.717,24-02-2011,35.2771239,0,0,0,0,0,0,799,downstream,RESERVOIR,1.90E-05,0.042677049,1.90E-11,0.042677049,1.90E-05,0.000445145,0.131074095,1.90E-05,0.041791492,9.791438434,1,2.85E-11
-28.44555556,32.325,24-02-2011,18.88732386,0,0,0,0,13,0.000601112,9,upstream,NATURAL,0.000348709,0.074972503,3.49E-10,0.074972502,0.000348709,0.004651153,0.779593964,0.000348648,0.072295081,4.014862702,1,5.23E-10
-30.679722,26.7125,24-02-2011,19.57648072,0,0,0,0,1,7.21E-05,1300,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,1,1.08E-10
-30.160091,27.40124,24-02-2011,27.03863686,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,1,1.41E-10
-30.336111,27.359444,24-02-2011,17.97910523,0,0,0,0,1,9.40E-05,1389,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,1,1.41E-10
-28.460833,21.248889,24-02-2011,105.9304885,0,0,0,0,0,0,796,downstream,RESERVOIR,0.000350832,0.118203923,3.51E-10,0.118203914,0.000350832,0.002968022,0.315533235,0.00035077,0.11172375,6.310770358,1,5.26E-10
