Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,aod550,duaod550,ssaod550,suaod550,bcaod550,omaod550,tcno2,tcso2,gtco3,tcco,aod550_lag1,duaod550_lag1,ssaod550_lag1,suaod550_lag1,bcaod550_lag1,omaod550_lag1,tcno2_lag1,tcso2_lag1,gtco3_lag1,tcco_lag1,aod550_anom,duaod550_anom,ssaod550_anom,suaod550_anom,bcaod550_anom,omaod550_anom,tcno2_anom,tcso2_anom,gtco3_anom,tcco_anom
-26.98472222,26.63227778,206.521,612,158,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,0.0928549,0.001690439,0.002303478,0.028951462,0.00700957,0.052899964,7.920013e-06,1.2106283e-05,0.005725313,0.000639109,-0.039715804,-0.001708776,-0.000668077,-0.01149747,-0.002854266,-0.02298716,5.776069e-07,1.2481305e-06,0.00011031,-4.33E-05
-27.398611,26.614722,92.527,237.8,53,0.060321543,0.003568619,0.001358519,0.013140932,0.006554314,0.035699148,4.3006266e-06,6.112191e-06,0.006021486,0.000642002,0.07548919,0.001803129,0.002465048,0.022834163,0.006072271,0.04231461,5.6961608e-06,8.31253e-06,0.005767791,0.000600625,-0.044565048,-0.000697409,-0.00066102,-0.008563936,-0.005265134,-0.029377561,5.5058194e-07,1.1190145e-06,6.997166e-05,-8.05E-05
-27.573056,24.746389,113.181,304.7,10,0.05614497,0.006486825,0.001462104,0.007339262,0.007650544,0.0332061,2.8772847e-06,3.2566832e-06,0.006015213,0.000633478,0.05717495,0.002729963,0.002380926,0.0271242,0.001693638,0.023246177,2.1550682e-06,2.0613368e-06,0.00554624,0.000543426,0.002250724,-0.000806558,-0.000226405,-0.001762688,0.001354395,0.003691899,2.01896e-07,-2.47E-07,3.936235e-05,2.2362045e-05
-33.501667,21.624167,178.546,896,24,0.09390493,0.01690526,0.018132286,0.012200855,0.006543295,0.04012319,1.7384691e-06,8.7408364e-07,0.006362869,0.000639847,0.07483846,0.003250989,0.030155096,0.0162445,0.002407717,0.022780042,1.688288e-06,6.6707463e-07,0.00604557,0.000525546,-0.048380986,0.001846047,0.003741332,-0.003898904,-0.006168944,-0.043900494,8.224561e-09,1.5080263e-07,0.000203566,-3.14E-05
-32.502778,19.535833,27.104,168.6,10,0.08372861,0.017272979,0.013464252,0.009948313,0.006368884,0.03667419,1.5471905e-06,7.584432e-07,0.006266716,0.000623868,0.040257767,0.00383575,0.009227577,0.010316599,0.001450157,0.015427746,1.5032789e-06,6.8978596e-07,0.005633211,0.00049851,-0.043761596,0.002651596,0.003462601,-0.002119664,-0.006761842,-0.040994268,1.1182692e-08,1.2631722e-07,0.000201974,-3.24E-05
-25.45963889,28.26430556,118.92,530,82,0.14008562,0.001233089,0.00195391,0.027949825,0.014136282,0.09481257,7.106816e-06,9.722161e-06,0.006017647,0.000821934,0.1391032,0.000833869,0.002218612,0.052330505,0.005242806,0.07847756,5.424323e-06,8.637963e-06,0.005536483,0.00066421,-0.007579744,-0.00110569,-0.000100344,-0.008072376,0.001827249,-0.000128493,7.0963324e-07,2.276056e-07,0.000191856,1.3234792e-05
-26.970278,27.211111,68.54,209,90,0.13440573,0.00531385,0.001330979,0.021976557,0.018041484,0.087742805,3.7312175e-06,5.0736157e-06,0.006187716,0.000845242,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,-0.012958109,0.000686131,-0.000361911,-0.007323599,0.000812518,-0.006771237,-3.87E-07,-5.16E-07,9.5781405e-05,-2.40E-05
-27.273889,28.49,82.521,189.8,31,0.16230533,0.004122916,0.001327194,0.037148032,0.018311575,0.10139552,5.724204e-06,9.64835e-06,0.006187328,0.000851695,0.09800404,0.001382478,0.002094508,0.041488353,0.003288459,0.049750123,5.392393e-06,7.5592643e-06,0.00553124,0.000548362,-0.006892294,0.000938876,-0.00052893,-0.006068464,0.000938475,-0.002172306,-3.90E-07,-2.55E-07,8.149911e-05,-6.43E-06
-28.69485,28.23487,140.367,276.7,10,0.115338475,0.004949714,0.001375519,0.0206698,0.014917742,0.07342577,2.6809694e-06,3.7609127e-06,0.006185048,0.000744322,0.0592521,0.001108824,0.002836373,0.015145201,0.004879298,0.035282403,2.6458492e-06,2.8289492e-06,0.005800679,0.000524648,-0.002560228,0.000761027,-0.000498463,-0.004105676,0.001160916,0.000121944,-1.49E-07,3.4707227e-07,9.413995e-05,-1.26E-05
-28.883333,27.89,121.513,242.8,10,0.106565624,0.007021363,0.00143066,0.016379166,0.013986703,0.0677477,2.4712535e-06,3.4747839e-06,0.006215476,0.000733869,0.039693605,0.001891865,0.004028041,0.013141524,0.001988149,0.018643972,3.0152253e-06,2.8159905e-06,0.005756123,0.000483058,0.006157927,0.001296646,-0.000116758,-0.003469635,0.002500093,0.005947575,-1.17E-08,2.0625862e-07,8.7430235e-05,1.8372666e-06
-27.02314,28.59389,132.58,353,25,0.20862547,0.008099662,0.001282758,0.04788778,0.020917527,0.1304377,5.4222883e-06,8.9315145e-06,0.006343583,0.000900561,0.16230533,0.004122916,0.001327194,0.037148032,0.018311575,0.10139552,5.724204e-06,9.64835e-06,0.006187328,0.000851695,0.020127296,0.002561772,-0.000208625,-0.005982041,0.004934479,0.018821634,-1.87E-07,-8.79E-09,7.571932e-05,2.4439069e-06
-30.679722,26.7125,97.433,207.4,10,0.09375056,0.009362197,0.002111963,0.03225267,0.007178485,0.04284527,4.8036336e-06,8.161467e-06,0.006480861,0.000697443,0.06467374,0.005786996,0.002622398,0.01805333,0.006119554,0.03209142,6.236727e-06,1.0379613e-05,0.006112717,0.000576164,0.017858662,0.001811838,0.000280466,0.006783158,0.000942692,0.008040428,-1.40E-07,-2.80E-07,0.000248992,-8.26E-06
-30.534167,24.961944,60.941,152.6,10,0.066755824,0.016650131,0.002159922,0.011939786,0.00583373,0.030172355,1.6668901e-06,1.1143617e-06,0.006477736,0.000699351,0.057774488,0.010215625,0.003095033,0.006812178,0.006365494,0.03128614,1.8740939e-06,1.6386813e-06,0.006128376,0.000592572,0.022103958,0.00461381,0.000603535,0.004442936,0.00195413,0.01048962,4.43697e-08,2.0418156e-08,0.000229674,-2.03E-05
-34.031944,22.053333,12.53,263.7,10,0.10046955,0.00703031,0.01934722,0.013937742,0.008848496,0.051305793,1.7651555e-06,5.3685073e-07,0.006728137,0.000727803,0.09390493,0.01690526,0.018132286,0.012200855,0.006543295,0.04012319,1.7384691e-06,8.7408364e-07,0.006362869,0.000639847,0.009794563,0.003008636,-0.002428293,-0.000417245,0.00166113,0.007970411,1.9735171e-07,9.89036e-08,4.821457e-05,2.5387562e-05
-34.039722,22.133333,5,396,10,0.10355168,0.00973508,0.020388171,0.014282845,0.00867676,0.050468735,1.7266093e-06,5.817925e-07,0.006725553,0.000731455,0.07724476,0.003730117,0.030510198,0.017179944,0.002473673,0.02335089,1.7054037e-06,7.304355e-07,0.006042311,0.000528269,0.013866633,0.004030602,0.001755254,-0.001404405,0.001921082,0.007564027,2.1781398e-07,6.6303926e-08,0.000195776,-1.01E-05
-32.595833,19.009444,10.526,84.8,10,0.094675444,0.002076553,0.016273253,0.013171636,0.009847172,0.05330669,1.9368954e-06,7.896066e-07,0.006703853,0.000733656,0.08171201,0.0015611,0.0334835,0.014383584,0.002756951,0.02952673,1.8931935e-06,8.151349e-07,0.006036227,0.000537812,0.011725262,-0.002154165,0.001745977,0.000772987,0.002319217,0.009041138,2.9356897e-08,-7.61E-08,0.00014594,3.1704083e-05
-28.801278,31.955389,116.762,515,14,0.22270054,0.003828428,0.025833085,0.09733571,0.011000472,0.084702775,2.2984395e-06,3.919927e-06,0.006362304,0.000827606,0.19779003,0.002677538,0.009641358,0.1023153,0.007063411,0.07609242,2.1810565e-06,2.1680128e-06,0.005723881,0.000743715,0.027826548,-4.55E-05,-0.00011538,0.022495694,0.000631747,0.004859857,1.0238614e-07,5.7658417e-07,0.000126463,1.2620003e-06
-29.658056,25.973333,101.804,213.9,147,0.032259546,0.008670256,0.000940777,0.008435756,0.001978973,0.012233816,1.9856934e-06,1.94843e-06,0.006346209,0.000609538,0.097828716,0.012308928,0.001717672,0.011446487,0.012949381,0.05940639,2.4067804e-06,2.3215537e-06,0.006267176,0.000749044,-0.001276098,0.000337422,4.5479857e-05,-0.0015998,0.000160255,-0.000219399,-1.01E-07,-3.27E-07,0.000188732,1.5402271e-05
-28.068333,31.55,56.453,190.7,10,0.1959618,0.003472514,0.01374634,0.08173665,0.011230572,0.08577582,2.7158922e-06,4.257457e-06,0.00632797,0.000805927,0.1404761,0.000983849,0.018076718,0.060325403,0.004344089,0.056746006,3.0941205e-06,3.6568451e-06,0.00560625,0.000618236,0.017248526,-0.000210409,-0.000100396,0.011959225,0.00065455,0.004945569,-3.30E-08,5.062441e-07,0.000119121,1.8671562e-05
-24.183889,30.823889,104.189,323.4,10,0.13418892,0.001434323,0.016232928,0.05778826,0.004212643,0.054520726,1.7992044e-06,7.0646803e-07,0.005802319,0.000626687,,,,,,,,,,,0.005086809,-0.000257321,0.002384216,-0.006118409,0.000383093,0.008695081,-2.45E-08,-2.31E-07,8.905865e-05,-5.47E-05
-27.398611,26.614722,84.527,214.3,125,0.14698794,0.000924406,0.002580891,0.08979996,0.003461542,0.050221145,3.5083958e-06,4.6338428e-06,0.005802577,0.000623044,,,,,,,,,,,0.031765744,-0.00264115,0.000957207,0.019346796,0.00068336,0.013419591,3.6898336e-07,7.7668574e-08,6.0968567e-05,-7.22E-06
-27.671111,27.236944,78.935,187.5,32,0.14698794,0.000924406,0.002580891,0.08979996,0.003461542,0.050221145,3.5083958e-06,4.6338428e-06,0.005802577,0.000623044,,,,,,,,,,,0.05795987,-0.002704128,0.001184074,0.0354248,0.001337993,0.022717083,3.6543997e-07,1.0243002e-07,9.517791e-05,-1.42E-05
-29.160278,26.573333,106.253,255.6,153,0.101111054,0.001558785,0.001610017,0.05907523,0.002304207,0.036562897,2.4307292e-06,2.8771553e-06,0.005753551,0.000613943,,,,,,,,,,,0.027153753,-0.001471994,0.000390086,0.015863579,0.000618056,0.01175417,5.9071454e-08,-1.87E-07,3.8510654e-05,-5.06E-06
-27.495556,26.074722,127.973,320.4,77,0.13118681,0.000980233,0.002331677,0.08009372,0.003018689,0.044762634,3.2211228e-06,4.2825395e-06,0.005799805,0.00062819,,,,,,,,,,,0.035740986,-0.000711663,0.000353265,0.02144881,0.000845704,0.01380492,5.116476e-08,-1.08E-07,6.824173e-05,-1.03E-05
-23.658056,31.05,59.599,194.7,10,0.14319389,0.001441014,0.014380775,0.07196311,0.004701821,0.050707243,1.6489778e-06,1.1293063e-06,0.005814024,0.000593423,,,,,,,,,,,-0.02781406,-0.000160955,0.003552786,-0.0219756,-0.000739754,-0.008490551,-8.95E-08,-6.60E-07,0.000105465,-6.71E-05
-26.648056,27.089444,236.859,543,10,0.20180248,0.000807782,0.001532056,0.13900122,0.003874117,0.056587152,4.5862325e-06,8.001595e-06,0.005799027,0.00062511,0.17548272,0.00077754,0.003026797,0.10973614,0.00408033,0.05786191,4.6444293e-06,6.736238e-06,0.005804797,0.000633718,0.037445307,-0.000572648,7.115677e-05,0.029321805,0.000535882,0.008089006,5.434731e-07,1.5154592e-06,0.000128109,-2.92E-05
-27.802778,28.768333,68.43,160.2,10,0.13744326,0.001148363,0.001945801,0.08809755,0.003624758,0.04262667,3.2873324e-06,4.3283085e-06,0.005756775,0.000572145,0.16138917,0.000773949,0.003143175,0.10177239,0.00364839,0.052051254,3.1662412e-06,3.4576294e-06,0.005782846,0.000589313,0.006098762,-0.000808542,0.000714836,0.0015807,0.000537756,0.004073877,2.1543974e-07,-2.97E-07,9.419257e-05,-3.67E-05
-24.679167,30.8025,57.373,160.4,10,0.1291982,0.000749459,0.0030749,0.06419288,0.004755174,0.056425754,2.2460208e-06,2.1103963e-06,0.005677271,0.000696657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
-27.273889,28.49,84.444,179,10,0.26603523,0.000858818,0.001592741,0.16505489,0.005921374,0.09260741,6.0965785e-06,9.335193e-06,0.005660822,0.000700575,,,,,,,,,,,0.078001454,-0.000509456,-5.72E-05,0.0505467,0.001622027,0.026399463,-7.99E-09,-4.87E-08,3.223587e-05,4.3275882e-05
-27.3,28.586944,82.83,189.3,10,0.26603523,0.000858818,0.001592741,0.16505489,0.005921374,0.09260741,6.0965785e-06,9.335193e-06,0.005660822,0.000700575,0.19891459,0.000634317,0.003777182,0.13043511,0.004222328,0.059845537,5.3466465e-06,7.4362342e-06,0.005789095,0.000603583,0.078001454,-0.000509456,-5.72E-05,0.0505467,0.001622027,0.026399463,-7.99E-09,-4.87E-08,3.223587e-05,4.3275882e-05
-30.679722,26.7125,63.386,157.2,10,0.14388403,0.004423318,0.001428154,0.09648477,0.002570258,0.03897756,4.4235176e-06,7.1979657e-06,0.005597298,0.000592875,0.093891084,0.00303447,0.001237123,0.06097,0.001702069,0.026947543,4.66415e-06,7.219094e-06,0.005720105,0.000578462,0.055737734,-0.000101841,0.000285606,0.038717397,0.000930882,0.015905684,-1.50E-07,-6.69E-07,-2.51E-05,3.750302e-05
-27.02314,28.59389,124.63,276.5,10,0.1592245,0.001201269,0.003144927,0.08657773,0.003707905,0.0645927,6.352719e-06,8.616264e-06,0.005527501,0.000591434,0.26603523,0.000858818,0.001592741,0.16505489,0.005921374,0.09260741,6.0965785e-06,9.335193e-06,0.005660822,0.000700575,0.042029157,-0.000223288,0.001276801,0.024415448,0.000566822,0.01599339,1.4109628e-07,-5.09E-07,-1.04E-05,2.3768516e-05
-25.99136,27.84208,107.506,322.4,64,0.15738632,0.001276533,0.002248992,0.046975747,0.011539575,0.09534535,1.0950363e-05,1.9152549e-05,0.005691852,0.000708159,0.13212831,0.001297524,0.002137162,0.049686987,0.005279272,0.073727325,6.0151087e-06,1.030271e-05,0.005515958,0.000590361,-0.00191839,-0.000200833,0.000466043,0.000748687,0.001352379,-0.004284695,1.3858744e-06,2.5680692e-06,0.000139049,-3.34E-05
-31.554722,29.245556,101.407,264,10,0.09953636,0.002381882,0.018319711,0.031197704,0.005241063,0.04239598,2.85622e-06,3.892756e-06,0.006141812,0.000612874,0.08313374,0.002615093,0.016544264,0.026211582,0.003284862,0.03447799,3.7482134e-06,3.6917666e-06,0.005935229,0.000578929,-0.015517734,-0.00320593,0.005041967,-0.004420165,-0.001524486,-0.011409152,-6.35E-07,-9.75E-07,0.000185167,-3.43E-05
-27.01011111,26.69808333,114.749,437,82,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,0.0928549,0.001690439,0.002303478,0.028951462,0.00700957,0.052899964,7.920013e-06,1.2106283e-05,0.005725313,0.000639109,-0.036156155,-0.00218297,-0.000830542,-0.010068059,-0.002297653,-0.020776868,4.866006e-07,1.1991724e-06,6.748643e-05,-2.56E-05
-27.802778,28.768333,86.425,268.9,10,0.07805529,0.002425104,0.00175603,0.024495572,0.00695862,0.042419914,4.778948e-06,6.7125193e-06,0.00600865,0.000629128,0.10870339,0.001346951,0.003092523,0.060991798,0.002475321,0.040796913,3.660643e-06,4.2149454e-06,0.005532229,0.000539424,0,0,0,0,0,0,0,0,0,0
-26.98472222,26.63227778,199.821,189.1,135,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,0.0928549,0.001690439,0.002303478,0.028951462,0.00700957,0.052899964,7.920013e-06,1.2106283e-05,0.005725313,0.000639109,-0.039715804,-0.001708776,-0.000668077,-0.01149747,-0.002854266,-0.02298716,5.776069e-07,1.2481305e-06,0.00011031,-4.33E-05
-27.398611,26.614722,116.258,279.3,155,0.060321543,0.003568619,0.001358519,0.013140932,0.006554314,0.035699148,4.3006266e-06,6.112191e-06,0.006021486,0.000642002,0.07548919,0.001803129,0.002465048,0.022834163,0.006072271,0.04231461,5.6961608e-06,8.31253e-06,0.005767791,0.000600625,-0.044565048,-0.000697409,-0.00066102,-0.008563936,-0.005265134,-0.029377561,5.5058194e-07,1.1190145e-06,6.997166e-05,-8.05E-05
-27.671111,27.236944,84.322,192.2,20,0.060321543,0.003568619,0.001358519,0.013140932,0.006554314,0.035699148,4.3006266e-06,6.112191e-06,0.006021486,0.000642002,0.04000945,0.002076986,0.003125865,0.009430397,0.002630814,0.022745293,3.3846702e-06,3.0693047e-06,0.005700479,0.000544645,-0.049114306,-0.001175602,-0.000399184,-0.015984088,-0.003505315,-0.028050158,3.1818217e-08,2.8165277e-07,0.000154809,-5.33E-05
-29.160278,26.573333,144.754,367,153,0.058736105,0.005378969,0.001826549,0.011601463,0.00647932,0.033449683,3.2379949e-06,4.386199e-06,0.006061086,0.000608295,0.05846165,0.005012561,0.004565947,0.023626622,0.001626266,0.023630265,2.2900213e-06,2.036805e-06,0.005584537,0.000469591,-0.024374489,-0.002004404,-0.000566159,-0.010770559,-0.000300027,-0.01073347,2.4328233e-07,2.5145027e-07,6.74529e-05,3.2337266e-06
-31.396,29.2651,35.368,104.3,29,0.119677395,0.007918276,0.015224801,0.028005436,0.010284458,0.058244478,3.1204281e-06,4.118033e-06,0.006248687,0.000705498,0.08313374,0.002615093,0.016544264,0.026211582,0.003284862,0.03447799,3.7482134e-06,3.6917666e-06,0.005935229,0.000578929,-0.06687085,-0.001842542,0.001839723,-0.01492767,-0.006457713,-0.045482587,-1.71E-07,-5.12E-07,9.976281e-05,-6.14E-05
-25.45963889,28.26430556,184.911,719,82,0.14008562,0.001233089,0.00195391,0.027949825,0.014136282,0.09481257,7.106816e-06,9.722161e-06,0.006017647,0.000821934,0.1391032,0.000833869,0.002218612,0.052330505,0.005242806,0.07847756,5.424323e-06,8.637963e-06,0.005536483,0.00066421,-0.007579744,-0.00110569,-0.000100344,-0.008072376,0.001827249,-0.000128493,7.0963324e-07,2.276056e-07,0.000191856,1.3234792e-05
-25.81048333,27.90955222,142.762,831,10,0.17890897,0.003700747,0.001310982,0.036963124,0.020341102,0.1165932,6.4519145e-06,1.2126703e-05,0.006179513,0.000898797,0.15738632,0.001276533,0.002248992,0.046975747,0.011539575,0.09534535,1.0950363e-05,1.9152549e-05,0.005691852,0.000708159,-0.027344257,0.000610973,-0.000476673,-0.010165636,-4.07E-05,-0.017272115,-8.88E-07,-1.37E-06,0.000191402,-3.44E-05
-22.225556,29.990556,110.7905,449.5,13.5,0.14841929,0.001438915,0.00676056,0.022088442,0.02315082,0.09498052,2.25653e-06,2.351347e-06,0.006219422,0.000905932,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
-26.03611,30.99778,69.18,164.2,10,0.22071931,0.002405031,0.004344888,0.07530345,0.02216801,0.11649795,6.617731e-06,1.3579735e-05,0.006207586,0.000908397,0.23891452,0.001165004,0.007927417,0.15006255,0.006459306,0.07330036,6.139509e-06,9.171359e-06,0.005525694,0.000621492,0,0,0,0,0,0,0,0,0,0
-28.404444,30.013056,49.642,187.6,10,0.20358172,0.004957828,0.003287427,0.046400506,0.023782235,0.12515372,4.7212225e-06,6.908272e-06,0.006248041,0.00089687,0.06626433,0.001172705,0.00315782,0.022655785,0.004205519,0.03507245,5.0028334e-06,5.3228746e-06,0.005762543,0.000585621,0.003365457,9.115832e-05,-0.001705027,-0.001907032,0.002523441,0.004362971,7.8423e-08,1.3873705e-07,0.000121471,-1.51E-05
-29.380556,30.2775,54.37,217.5,33,0.21739817,0.005213126,0.004728831,0.04660743,0.02253699,0.13831183,3.842959e-06,4.8649376e-06,0.006259488,0.000901357,0.1263809,0.003028806,0.005988392,0.02449558,0.013330733,0.07953744,4.2578267e-06,4.41288e-06,0.006086259,0.000720466,0.015199602,0.000823051,-0.000743873,-0.00052223,0.00308072,0.012561902,-1.03E-07,-3.33E-07,0.00013073,-1.32E-06
-26.648056,27.089444,246.879,572,10,0.13440573,0.00531385,0.001330979,0.021976557,0.018041484,0.087742805,3.7312175e-06,5.0736157e-06,0.006187716,0.000845242,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,-0.012958109,0.000686131,-0.000361911,-0.007323599,0.000812518,-0.006771237,-3.87E-07,-5.16E-07,9.5781405e-05,-2.40E-05
-26.970278,27.211111,82.122,519,186,0.13440573,0.00531385,0.001330979,0.021976557,0.018041484,0.087742805,3.7312175e-06,5.0736157e-06,0.006187716,0.000845242,0.06649791,0.002648502,0.001214626,0.014371328,0.007196729,0.04106683,5.214388e-06,7.702388e-06,0.006003458,0.000664586,-0.012958109,0.000686131,-0.000361911,-0.007323599,0.000812518,-0.006771237,-3.87E-07,-5.16E-07,9.5781405e-05,-2.40E-05
-27.273889,28.49,103.523,253.4,11,0.16230533,0.004122916,0.001327194,0.037148032,0.018311575,0.10139552,5.724204e-06,9.64835e-06,0.006187328,0.000851695,0.09800404,0.001382478,0.002094508,0.041488353,0.003288459,0.049750123,5.392393e-06,7.5592643e-06,0.00553124,0.000548362,-0.006892294,0.000938876,-0.00052893,-0.006068464,0.000938475,-0.002172306,-3.90E-07,-2.55E-07,8.149911e-05,-6.43E-06
-27.3,28.586944,98.6015,264.3,23,0.16230533,0.004122916,0.001327194,0.037148032,0.018311575,0.10139552,5.724204e-06,9.64835e-06,0.006187328,0.000851695,0.09372899,0.001071798,0.002473675,0.029459935,0.007170228,0.05355344,7.3597394e-06,1.0866478e-05,0.005725806,0.000604475,-0.006892294,0.000938876,-0.00052893,-0.006068464,0.000938475,-0.002172306,-3.90E-07,-2.55E-07,8.149911e-05,-6.43E-06
-27.044444,27.005,93.589,218.3,34,0.13440573,0.00531385,0.001330979,0.021976557,0.018041484,0.087742805,3.7312175e-06,5.0736157e-06,0.006187716,0.000845242,0.0928549,0.001690439,0.002303478,0.028951462,0.00700957,0.052899964,7.920013e-06,1.2106283e-05,0.005725313,0.000639109,0,0,0,0,0,0,0,0,0,0
-28.69485,28.23487,191.289,373,10,0.115338475,0.004949714,0.001375519,0.0206698,0.014917742,0.07342577,2.6809694e-06,3.7609127e-06,0.006185048,0.000744322,0.0592521,0.001108824,0.002836373,0.015145201,0.004879298,0.035282403,2.6458492e-06,2.8289492e-06,0.005800679,0.000524648,-0.002560228,0.000761027,-0.000498463,-0.004105676,0.001160916,0.000121944,-1.49E-07,3.4707227e-07,9.413995e-05,-1.26E-05
-28.883333,27.89,111.763,250.5,157,0.106565624,0.007021363,0.00143066,0.016379166,0.013986703,0.0677477,2.4712535e-06,3.4747839e-06,0.006215476,0.000733869,0.039693605,0.001891865,0.004028041,0.013141524,0.001988149,0.018643972,3.0152253e-06,2.8159905e-06,0.005756123,0.000483058,0.006157927,0.001296646,-0.000116758,-0.003469635,0.002500093,0.005947575,-1.17E-08,2.0625862e-07,8.7430235e-05,1.8372666e-06
-30.568333,29.422778,52.601,136.8,16,0.17653275,0.009241737,0.005962446,0.034741428,0.018917669,0.10766956,3.3013357e-06,4.4952135e-06,0.006316449,0.000809622,0.070482746,0.001602443,0.009547618,0.020608693,0.004753117,0.033970967,2.768269e-06,3.3839665e-06,0.006031678,0.000550389,0.000565976,0.001034152,0.000262861,-0.003057826,0.000288131,0.002038702,-2.03E-07,-3.76E-07,8.66577e-05,-1.00E-05
-30.570833,29.150556,41.496,113.2,13,0.17653275,0.009241737,0.005962446,0.034741428,0.018917669,0.10766956,3.3013357e-06,4.4952135e-06,0.006316449,0.000809622,0.070482746,0.001602443,0.009547618,0.020608693,0.004753117,0.033970967,2.768269e-06,3.3839665e-06,0.006031678,0.000550389,0.012524292,0.001660845,-0.000770662,0.001755688,0.001292625,0.008585848,-5.48E-08,5.738457e-09,-3.97E-05,-5.31E-06
