Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,sw_layer1,sw_layer2,sw_layer3,sw_layer4,sw_total,sw_surface_ratio
-22.225556,29.990556,94.2,1243,50,0.13712768,0.16221921,0.17440918,0.15473938,0.62849545,0.2181837
-30.679722,26.7125,93.531,198.2,10,0.27061918,0.25823516,0.1967989,0.21025085,0.93590415,0.28915235
-31.031389,28.883333,46.685,112.4,10,0.351033,0.34862822,0.26670706,0.2129898,1.1793581,0.29764727
-30.86013889,29.07125,69.48,160.2,10,0.3512924,0.3463394,0.24765645,0.19010162,1.1353899,0.30940217
-30.77586667,29.03221667,107.437,197.2,10,0.39343718,0.39094085,0.3019396,0.25109863,1.3374163,0.29417685
-25.81048333,27.90955222,131.484,695,10,0.33655673,0.30292052,0.19622847,0.16036224,0.996068,0.33788496
-28.404444,30.013056,53.462,249.8,10,0.35563022,0.35580748,0.30906722,0.15945435,1.1799593,0.3013917
-27.00222,28.76528,195.675,443,10,0.4443906,0.44790953,0.38148543,0.28425598,1.5580416,0.28522366
-27.02314,28.59389,174.049,416,10,0.41111118,0.41520995,0.3435826,0.2509842,1.420888,0.2893338
-26.648056,27.089444,263.537,617,10,0.35851413,0.33516997,0.22027633,0.15873718,1.0726976,0.334217
-27.3,28.586944,144.993,314.8,10,0.4498685,0.45315093,0.38706252,0.29345703,1.583539,0.2840904
-27.044444,27.005,119.826,293.8,11,0.3266843,0.30155486,0.1988835,0.1541748,0.9812975,0.3329102
-28.058889,30.373611,108.581,501,10,0.3595212,0.35689086,0.2726445,0.15681458,1.1458712,0.31375334
-27.937778,31.209444,43.667,319,10,0.266844,0.28979957,0.34772208,0.2370987,1.1414644,0.2337732
-27.5275,30.858056,26.994,110.8,10,0.24916671,0.26450813,0.33202842,0.260437,1.1061403,0.2252576
-30.568333,29.422778,104.042,196.3,10,0.3241363,0.3125368,0.28664714,0.23809814,1.1614184,0.27908635
-28.760833,17.730278,87.498,192.8,38,0.05112517,0.030520841,0.10737935,0.08959961,0.27862495,0.18349032
-29.7775,29.470833,12.337,73.1,18,0.3654282,0.37337205,0.37972432,0.41269684,1.5312214,0.2386513
-29.987778,29.851667,39.381,95.7,10,0.40024114,0.40962693,0.39627248,0.3381195,1.54426,0.2591797
-29.744167,29.905833,21.351,84.2,14,0.38950658,0.40094468,0.3877352,0.3350067,1.5131931,0.2574069
-26.73806,27.59194,144.309,662,41,0.23241735,0.23733994,0.23790151,0.1811142,0.88877296,0.2615033
-31.104278,29.399722,75.858,168.8,10,0.2897675,0.30308244,0.22214681,0.15922546,0.97422224,0.2974344
-31.396,29.2651,63.017,145.5,14,0.32185674,0.32800767,0.28889638,0.19929504,1.1380558,0.28281257
-31.554722,29.245556,64.22,187.2,10,0.3269379,0.33135697,0.3035372,0.22305298,1.184885,0.27592352
-25.57877778,29.12747222,47.651,402,10,0.18042302,0.21362779,0.24774343,0.19236755,0.83416176,0.21629235
-25.127778,27.628889,163.807,532,163,0.13667032,0.15976271,0.17509939,0.15473175,0.62626415,0.21823075
-25.20639,27.558,174.976,786,10,0.12272378,0.16002211,0.17787649,0.15419006,0.61481243,0.19961141
-24.69514,27.40906,185.937,735,89,0.1294758,0.1667436,0.18931295,0.1608429,0.64637524,0.20031027
-23.658056,31.05,73.831,224.2,10,0.1190693,0.1472505,0.15505697,0.15234375,0.5737205,0.20753849
-26.006389,29.253889,109.805,1009,10,0.18472025,0.19606337,0.23797323,0.20729065,0.8260475,0.22361913
-28.747778,31.745833,85.631,319.2,10,0.23572275,0.21946272,0.18842794,0.13782501,0.7814384,0.30165198
-30.733889,29.828333,19.207,99.6,14,0.28163645,0.292209,0.30341816,0.26657104,1.1438346,0.2462211
-27.169444,29.233889,195.622,421,124,0.32160684,0.31724867,0.30650043,0.301239,1.2465949,0.25798807
-27.398611,26.614722,196.203,548,86,0.14889261,0.19581923,0.17217733,0.15184021,0.66872936,0.2226497
-30.86013889,29.07125,101.556,194.2,10,0.26523325,0.28072676,0.26844501,0.19171906,1.006124,0.2636186
-30.570833,29.150556,63.765,142.8,10,0.2833607,0.28905806,0.28691578,0.20868683,1.0680213,0.26531348
-30.77586667,29.03221667,51.047,120,12,0.31995127,0.33517012,0.33560658,0.2533722,1.2441001,0.25717467
-27.495556,26.074722,238.205,604,10,0.14617655,0.20176253,0.18165304,0.15258026,0.68217236,0.21428064
-30.830556,26.921389,82.275,194.3,45,0.2625488,0.29072583,0.30785695,0.2157135,1.076845,0.24381277
-22.769722,30.886944,47.105,129.2,10,0.12107694,0.14660658,0.16394368,0.16257477,0.5942019,0.20376362
-30.398056,30.601944,34.391,259.7,10,0.29519498,0.30189526,0.26586476,0.17642975,1.0393847,0.2840091
-30.27402,30.69602,128.688,631,10,0.30424345,0.31298077,0.2834505,0.19920349,1.0998782,0.27661535
-27.02314,28.59389,175.345,425,10,0.26886594,0.27907574,0.26954976,0.25317383,1.0706652,0.25112024
-26.880278,26.965,215.337,633,176,0.15833127,0.17054762,0.17870656,0.15589905,0.66348445,0.23863563
-29.140556,31.391944,90.736,221.5,10,0.14334106,0.14023447,0.17663899,0.10574341,0.5659579,0.25327116
-24.925278,29.324444,180.621,1279,10,0.1185379,0.15428019,0.15198079,0.12918091,0.55397975,0.21397476
-27.902778,24.615556,220.199,800,10,0.110932924,0.14866953,0.16273823,0.15286255,0.57520324,0.19285832
-29.803611,30.516111,69.423,308.5,39,0.34743652,0.32451946,0.29583302,0.28418732,1.2519763,0.27751026
-31.5653,18.3306,36.316,472,24,0.054158,0.059153747,0.061857805,0.05969238,0.23486194,0.23059405
-34.065833,20.404167,127.513,1482,10,0.28690034,0.25053293,0.20669666,0.15485382,0.8989837,0.31913817
-34.065833,20.404167,119.45,1043,10,0.15621646,0.15170136,0.15413533,0.15459442,0.6166476,0.2533314
-22.43772222,31.07805556,43.688,95.1,10,0.14824508,0.1998719,0.21848775,0.15226746,0.7188722,0.20621867
-28.760833,17.730278,95.395,267.6,29,0.015022356,0.024061758,0.107675284,0.08959198,0.23635137,0.06355915
-29.7775,29.470833,27.325,68.9,10,0.4029937,0.41031513,0.40956432,0.41812134,1.6409945,0.2455788
-29.987778,29.851667,34.773,93.1,10,0.43049005,0.42325458,0.38235027,0.33835602,1.574451,0.27342215
-29.744167,29.905833,35.782,79.8,14,0.41675714,0.41078052,0.35449535,0.33441925,1.5164523,0.2748236
-26.73806,27.59194,114.075,663,114,0.33869317,0.3241335,0.24512799,0.17990875,1.0878634,0.31133768
-30.830556,26.921389,148.202,302.1,10,0.3614508,0.36063713,0.33599415,0.18487549,1.2429576,0.29079875
-25.127778,27.628889,172.711,577,163,0.20806944,0.23120444,0.19134846,0.15467072,0.7852931,0.26495734
-25.20639,27.558,130.098,712,10,0.20085204,0.23546164,0.19570485,0.15410614,0.7861247,0.25549608
-24.69514,27.40906,172.858,745,10,0.16499388,0.21786825,0.20517293,0.16080475,0.74883986,0.22033237
-23.658056,31.05,73.605,289.7,16,0.13446105,0.15256827,0.16009083,0.15245056,0.59957075,0.2242618
-30.733889,29.828333,34.22,98.9,10,0.33709013,0.33224052,0.27147236,0.26477814,1.2055812,0.27960777
-27.169444,29.233889,192.225,446,10,0.3365866,0.3451571,0.31666127,0.3015747,1.2999797,0.25891662
-34.065833,20.404167,124.722,822,10,0.19026947,0.17334773,0.15400939,0.15398407,0.67161065,0.2833028
-34.065833,20.404167,106.098,822,20,0.19026947,0.17334773,0.15400939,0.15398407,0.67161065,0.2833028
-27.671111,27.236944,176.788,452,117,0.30407012,0.31949943,0.3000292,0.27429962,1.1978984,0.25383613
-28.69485,28.23487,185.223,388,10,0.34523833,0.3449816,0.33409443,0.24536133,1.2696757,0.27191043
-28.883333,27.89,131.975,285.7,10,0.36837065,0.3704943,0.36342183,0.27643585,1.3787227,0.26718238
-29.161667,23.696389,86.94,204.4,33,0.16462255,0.20916459,0.19819051,0.16151428,0.7334919,0.22443645
-30.27402,30.69602,132.308,599,10,0.28336644,0.29008958,0.22680837,0.19765472,0.99791914,0.28395703
-27.00222,28.76528,186.413,455,10,0.30208135,0.31020066,0.31016713,0.2852478,1.2076969,0.2501299
-27.02314,28.59389,183.205,463,10,0.25084233,0.2743425,0.2815798,0.25341034,1.060175,0.23660445
-27.398611,26.614722,210.924,624,65,0.22098851,0.2445192,0.17019063,0.15181732,0.78751564,0.2806144
-27.044444,27.005,123.761,312.9,10,0.23240972,0.24277207,0.18176442,0.15428925,0.8112354,0.28648826
-34.405833,19.600556,35.054,1224,10,0.34154058,0.32096574,0.18387014,0.16118622,1.0075626,0.33897668
-27.495556,26.074722,214.568,634,10,0.23426366,0.26067063,0.17849141,0.15253448,0.82596016,0.2836255
-28.376944,24.303056,224.283,1269,134,0.14838907,0.20507368,0.19951345,0.15335846,0.70633465,0.21008293
-27.573056,24.746389,172.39,525,10,0.118017554,0.16493239,0.1822466,0.15363312,0.6188296,0.19071059
-27.902778,24.615556,221.841,1139.5,90,0.11336362,0.16383375,0.18510762,0.15306854,0.6153735,0.18421891
-28.460833,21.248889,117.952,1021,31,0.048551913,0.14952864,0.17104664,0.0980072,0.46713442,0.10393541
-29.803611,30.516111,81.439,276.6,10,0.37180936,0.38150036,0.32763234,0.2850952,1.3660372,0.2721808
-28.96362,19.15486,129.235,302.8,10,0.018844604,0.112814434,0.1162447,0.092674255,0.340578,0.05533108
-25.99136,27.84208,114.523,430,123,0.19553529,0.18223727,0.1564623,0.1677475,0.7019824,0.2785469
-26.45,28.085833,123.358,693,80,0.20632325,0.17823946,0.16135274,0.18471527,0.73063076,0.2823902
-26.98472222,26.63227778,240.591,676,84,0.15744935,0.15606081,0.15523396,0.15265656,0.6214007,0.2533777
-29.160278,26.573333,244.626,614,10,0.10576783,0.1364075,0.17300282,0.14915466,0.56433284,0.18742067
-23.281,30.54305556,175.143,427,10,0.22287443,0.21070404,0.155089,0.16641235,0.75507987,0.2951663
-27.02314,28.59389,188.756,473,10,0.32039335,0.31595916,0.24687825,0.25102997,1.1342608,0.28246862
-26.648056,27.089444,265.794,636,10,0.27281645,0.22669525,0.15553914,0.15964508,0.81469595,0.3348686
-26.970278,27.211111,119.001,651,65,0.27255705,0.21882172,0.1540743,0.157547,0.8030001,0.339423
-26.880278,26.965,261.908,710,176,0.25922087,0.19871064,0.15310536,0.15529633,0.7663332,0.33826086
-27.044444,27.005,118.629,355,10,0.24623564,0.1878769,0.15306722,0.1539154,0.7410952,0.33225867
-29.160278,26.573333,242.743,631,10,0.22934416,0.20908661,0.1609255,0.1483841,0.7477404,0.30671588
-30.160091,27.40124,101.428,209.5,10,0.31836393,0.30059355,0.22305165,0.27986145,1.1218706,0.2837793
-28.883333,27.89,146.361,312.1,67,0.28883818,0.26363677,0.19714223,0.26989746,1.0195147,0.28330922
-34.039722,22.133333,9.313,251.3,10,,,,,,
-32.502778,19.535833,5,89,10,0.014958169,0.13199921,0.14510976,0.0817337,0.37380084,0.040016305
-31.5653,18.3306,17.573,237,10,0.054158,0.059153747,0.061857805,0.05969238,0.23486194,0.23059405
-34.005833,22.351111,23.357,656,32,0.23286894,0.22127838,0.22177754,0.18190002,0.8578249,0.27146408
-25.45963889,28.26430556,219.492,697,82,0.26874235,0.2414505,0.17404042,0.17222595,0.85645926,0.31378263
-29.7775,29.470833,34.672,82.6,16,0.411691,0.41700286,0.4335179,0.4406433,1.7028551,0.241765
-29.987778,29.851667,36.55,93.7,10,0.44957858,0.455867,0.43599746,0.33006287,1.6715059,0.26896605
-29.744167,29.905833,23.488,69.2,10,0.4315732,0.4409973,0.39688918,0.33283997,1.6022997,0.26934597
-27.169444,29.233889,168.713,434,10,0.4537595,0.45474547,0.38097426,0.30177307,1.5912523,0.28515854
-26.45,28.085833,110.805,700,80,0.37732822,0.37064666,0.291779,0.18147278,1.2212267,0.3089745
-27.4,26.624722,313.284,972,16,0.3106473,0.29802245,0.20577285,0.15638733,0.97082996,0.31998083
-25.127778,27.628889,190.596,619,163,0.19251083,0.2028321,0.19365408,0.15470123,0.74369824,0.25885576
-25.20639,27.558,161.592,746,10,0.17994522,0.20624244,0.19615652,0.154068,0.73641217,0.2443536
-24.69514,27.40906,169.862,734,32,0.1694548,0.22516334,0.24412252,0.16029358,0.79903424,0.21207425
-30.733889,29.828333,31.366,94.1,15,0.3113005,0.31034553,0.3398638,0.2674408,1.2289506,0.25330573
-27.802778,28.768333,69.34,238.6,27,0.38865492,0.36979377,0.38823417,0.30700684,1.4536897,0.26735738
-30.160091,27.40124,98.48,228.7,10,0.35162184,0.35613716,0.3502474,0.23427582,1.2922822,0.27209347
-30.336111,27.359444,89.325,199.5,10,0.36051008,0.36671913,0.36003593,0.25951385,1.346779,0.267683
-34.405833,19.600556,36.247,1237,10,0.18462203,0.15645301,0.1557665,0.16181183,0.6586534,0.28030184
-27.01011111,26.69808333,141.317,714,10,0.2167588,0.20528276,0.17088482,0.15267944,0.7456058,0.29071462
-30.830556,26.921389,112.811,248,51,0.33183298,0.33109912,0.31831524,0.169281,1.1505283,0.28841767
-30.398056,30.601944,27.834,211.8,10,0.18214424,0.15279253,0.18922588,0.17700195,0.7011646,0.2597735
-27.00222,28.76528,227.119,496,10,0.34562692,0.34470996,0.3361375,0.28551483,1.3119892,0.26343712
-27.02314,28.59389,184.931,478,10,0.3010331,0.30438098,0.3037431,0.2533493,1.1625065,0.25895157
-26.970278,27.211111,147.711,694,65,0.23292549,0.20649584,0.18960735,0.15834808,0.78737676,0.29582432
-27.4275,28.525833,41.566,114.4,10,0.34568796,0.32117328,0.34250805,0.3005371,1.3099064,0.2639026
-27.3,28.586944,135.306,334.4,10,0.34191903,0.3204027,0.33959362,0.29484558,1.2967609,0.2636714
-27.398611,26.614722,234.034,715,120,0.18133552,0.1873842,0.1698167,0.15182495,0.6903614,0.26266715
-30.679722,26.7125,114.932,246.9,10,0.31589517,0.32035694,0.3164613,0.16931152,1.1220249,0.28154
-27.495556,26.074722,245.082,737,10,0.1803437,0.19315965,0.174463,0.15255737,0.70052373,0.25744087
-29.803611,30.516111,86.687,314.7,10,0.38089812,0.37681907,0.2794756,0.28591156,1.3231044,0.28788194
-26.73806,27.59194,140.053,674,114,0.18272898,0.19817671,0.22494985,0.18133545,0.787191,0.23212759
-25.99136,27.84208,121.944,437,125,0.16134489,0.16245283,0.18356648,0.16945648,0.67682064,0.23838612
-26.861111,28.884722,187.082,667,180,0.30403745,0.316208,0.30165425,0.27772522,1.1996249,0.25344357
-26.45,28.085833,131.178,682,67,0.19109952,0.18437971,0.2104601,0.18771362,0.7736529,0.24700905
-29.160278,26.573333,229.543,584,10,0.14885557,0.20788588,0.25355855,0.14975739,0.76005733,0.19584756
-27.01011111,26.69808333,139.175,713,104,0.11817932,0.1518693,0.16782704,0.15285492,0.59073055,0.20005588
-27.00222,28.76528,209.982,507,19,0.23317719,0.28896952,0.2911028,0.28473663,1.0979861,0.21236788
-26.880278,26.965,272.353,725,185,0.14089203,0.15347147,0.16846791,0.15583801,0.6186694,0.22773358
-26.98472222,26.63227778,273.015,752,84,0.11817932,0.1518693,0.16782704,0.15285492,0.59073055,0.20005588
-28.69485,28.23487,176.56,394,10,0.13301086,0.1979127,0.26110402,0.25348663,0.8455142,0.15731339
-29.615556,27.065278,144.986,373,10,0.10874939,0.18409586,0.25300923,0.19766235,0.7435168,0.14626333
-28.883333,27.89,147.683,305.6,10,0.13237762,0.20474863,0.27510396,0.2894287,0.9016589,0.14681548
-25.45963889,28.26430556,189.804,766,82,0.1400528,0.1715684,0.18122426,0.17259216,0.6654376,0.21046689
-29.161667,23.696389,100.447,218.8,39,0.07245789,0.1484025,0.18238392,0.16177368,0.565018,0.12823974
-25.81048333,27.90955222,134.121,631,10,0.18767701,0.16830759,0.1556963,0.1590271,0.670708,0.27981883
-29.641944,30.6875,77.39,288.8,20,0.35598144,0.32568675,0.29470387,0.26719666,1.2435687,0.28625774
-27.602222,29.942778,76.265,194.4,11,0.21478425,0.21300821,0.18683949,0.1938858,0.80851775,0.26565152
-31.554722,29.245556,89.819,220,10,0.2782074,0.26434642,0.2500948,0.22914124,1.0217898,0.27227435
-34.039722,22.133333,11.729,326.4,13,,,,,,
-32.502778,19.535833,5,77,10,0.01927338,0.1465867,0.1462206,0.081588745,0.39366943,0.04895816
-31.5653,18.3306,6.883,206.4,10,0.0619751,0.06204538,0.065936476,0.059722897,0.24967986,0.24821725
-31.860278,18.6875,12.556,161.3,10,0.11304627,0.110566735,0.13415395,0.10731506,0.46508202,0.24306686
-30.830556,26.921389,112.036,226.5,10,0.11646424,0.14610445,0.2003008,0.20986938,0.6727389,0.17311926
-22.43772222,31.07805556,26.695,101.1,10,0.17617188,0.15734255,0.1510378,0.15184021,0.6363925,0.27682856
-28.735556,29.820556,42.14,95.2,16,0.19928895,0.16836703,0.1652895,0.15763092,0.69057643,0.28858304
-31.000833,26.353056,210.294,521,10,0.100808725,0.14230502,0.18661366,0.16436005,0.5940875,0.16968638
-30.679722,26.7125,87.32,225.3,10,0.10729371,0.14387667,0.19672261,0.21424866,0.6621417,0.16204016
-30.160091,27.40124,95.897,226.4,10,0.14570008,0.16307986,0.21879445,0.28729248,0.8148669,0.17880209
-30.336111,27.359444,93.62,189.8,10,0.1348816,0.160936,0.22966634,0.31485748,0.84034145,0.1605079
-30.568333,29.422778,68.184,132.6,10,0.288736,0.25750124,0.24605428,0.24091339,1.0332049,0.2794564
-30.570833,29.150556,87.869,140.3,10,0.23893128,0.2220093,0.22522603,0.20935822,0.89552486,0.26680556
-31.104278,29.399722,70.07,163.7,10,0.28090823,0.2315079,0.19839345,0.16117096,0.87198055,0.32214928
-34.250556,20.9925,58.35,1236,47,0.115548715,0.090142846,0.12633382,0.09667969,0.42870507,0.26952899
-27.573056,24.746389,226.315,793,15,0.18590239,0.16215058,0.15621816,0.15310669,0.65737784,0.28279337
-29.658056,25.973333,289.946,683,10,0.1506851,0.18830414,0.20699178,0.17204285,0.7180239,0.20986055
-30.534167,24.961944,304.649,900,10,0.17371061,0.15409394,0.1667925,0.1541748,0.6487719,0.2677526
-28.460833,21.248889,113.178,389,10,0.06821135,0.1323349,0.16372548,0.09851837,0.4627901,0.14739121
-30.86013889,29.07125,66.161,148,10,0.3512924,0.3463394,0.24765645,0.19010162,1.1353899,0.30940217
-30.77586667,29.03221667,83.02,140.3,10,0.39343718,0.39094085,0.3019396,0.25109863,1.3374163,0.29417685
-33.980556,21.653333,216.778,721,26,0.31910253,0.31264207,0.20395833,0.15557098,0.99127394,0.32191122
-33.980556,21.653333,164.799,1098,16,0.1605072,0.15570529,0.17358051,0.1570282,0.6468212,0.24814732
-33.980556,21.653333,168.335,1098,10,0.22532012,0.22077672,0.15759695,0.15699768,0.76069146,0.29620394
-33.980556,21.653333,149.452,1098,10,0.2855193,0.27088663,0.16886403,0.1569519,0.8822218,0.32363626
-33.980556,21.653333,169.407,1265.48,10,0.22532012,0.22077672,0.15759695,0.15699768,0.76069146,0.29620394
-33.980556,21.653333,214.125,1265.48,10,0.1949278,0.16691576,0.15532848,0.15715027,0.6743223,0.2890717
-33.980556,21.653333,155.739,1265.48,10,0.27116078,0.23245123,0.15971334,0.15695953,0.8202849,0.3305686
-33.980556,21.653333,135.181,1265.48,10,0.1949278,0.16691576,0.15532848,0.15715027,0.6743223,0.2890717
-33.980556,21.653333,189.767,1265.48,47,0.2019563,0.17109942,0.15589708,0.15603638,0.6849892,0.29483092
-33.980556,21.653333,208.261,1265.48,10,0.15543674,0.16913126,0.15675461,0.15579987,0.6371225,0.24396642
-33.980556,21.653333,196.989,1265.48,10,0.2300766,0.22253078,0.15657304,0.15592957,0.76511,0.30071008
-33.980556,21.653333,242.269,1265.48,10,0.23666382,0.20804244,0.1567348,0.1561966,0.7576376,0.3123703
-33.980556,21.653333,292.609,1265.48,10,0.20896454,0.1872935,0.15593523,0.1563034,0.7084967,0.29494032
-33.980556,21.653333,160.599,1265.48,10,0.20932007,0.20289928,0.1654551,0.15525818,0.7329326,0.2855921
-33.980556,21.653333,244.01,1265.48,10,0.24461365,0.24375178,0.16249327,0.15504456,0.80590326,0.30352694
-33.980556,21.653333,277.346,1265.48,43,0.1958847,0.1673494,0.15866645,0.15511322,0.67701375,0.28933594
-33.980556,21.653333,211.254,1265.48,20,0.1958847,0.1673494,0.15866645,0.15511322,0.67701375,0.28933594
-33.980556,21.653333,248.288,1265.48,20,0.16522065,0.17289287,0.16397195,0.15522766,0.6573131,0.25135723
-33.980556,21.653333,250.8,1265.48,20,0.24461365,0.24375178,0.16249327,0.15504456,0.80590326,0.30352694
-33.980556,21.653333,163.124,540,41,0.24461365,0.24375178,0.16249327,0.15504456,0.80590326,0.30352694
-33.980556,21.653333,218.003,540,20,0.14937899,0.1558899,0.15667066,0.15550232,0.6174419,0.24193166
-33.980556,21.653333,253.356,540,21,0.18888855,0.19854116,0.20224452,0.15530396,0.7449782,0.25354874
-33.980556,21.653333,177.3,540,20,0.2626114,0.26751226,0.21328576,0.15509033,0.8984997,0.2922773
-23.763056,27.908611,10,68,20,0.14762878,0.15174383,0.15146478,0.1523819,0.6032193,0.24473445
-29.161667,23.696389,88.324,229.9,10,0.255853,0.30554503,0.20244643,0.16061401,0.9244585,0.27675954
-27.902778,24.615556,224.946,1201,10,0.27697584,0.26688087,0.22001363,0.15227509,0.91614544,0.30232704
-25.99136,27.84208,129.383,470,194,0.25269377,0.25446647,0.21043721,0.16965485,0.88725233,0.28480452
-26.861111,28.884722,195.801,686,180,0.29577696,0.3346972,0.32400838,0.27803802,1.2325206,0.23997712
-26.45,28.085833,156.361,718,67,0.28058684,0.28005546,0.2541918,0.18730927,1.0021434,0.27998644
-29.160278,26.573333,271.508,668,10,0.31732237,0.31879753,0.2642397,0.14168549,1.0420451,0.30451855
-28.768056,20.720556,141.06,451,10,0.11827147,0.15500204,0.1568102,0.107437134,0.5375209,0.22003098
-25.73411,27.21422,5,23.45,10,0.2273438,0.2388582,0.204912,0.15986633,0.8309803,0.27358472
-29.380556,30.2775,57.243,119,11,0.3311112,0.33196732,0.3258837,0.29402924,1.2829914,0.2580773
